draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
2,261,basic,179.286,163.076,241.186,209.852,1.123,1.442
2,262,basic,187.052,150.772,338.077,265.318,1.06,1.179
2,264,basic,79.586,38.661,0.0,0.0,0.902,
2,266,basic,105.764,88.966,110.856,93.137,0.905,0.91
2,267,basic,123.422,113.558,138.79,127.392,1.038,1.052
2,268,basic,104.715,99.479,0.0,0.0,1.085,
2,269,basic,103.237,96.81,222.632,208.455,1.05,1.393
2,270,basic,151.643,107.978,518.422,372.809,1.427,1.437
2,272,basic,44.653,41.976,0.0,0.0,1.044,
2,275,basic,94.144,88.434,204.528,191.559,1.165,1.279
2,276,basic,150.783,77.49,319.907,158.66,1.116,1.305
2,277,basic,130.173,89.472,133.941,91.728,0.997,1.013
2,279,basic,105.603,49.088,143.781,66.354,0.993,1.027
2,281,basic,65.784,46.767,146.305,94.352,0.827,1.269
2,282,basic,78.41,61.763,90.991,69.373,0.913,1.057
2,286,basic,176.438,114.166,306.41,203.175,1.757,1.717
2,287,gifted,190.0,174.282,0.0,0.0,,
2,288,basic,184.373,161.912,184.427,162.763,1.349,1.332
2,289,basic,156.437,130.273,0.0,0.0,1.35,
2,291,basic,375.15,256.158,626.508,424.77,2.181,2.248
2,292,basic,564.715,325.713,769.341,447.737,1.472,1.429
2,930,basic,398.97,346.927,824.241,725.288,2.333,2.237
2,935,basic,437.834,299.725,0.0,0.0,1.796,
2,939,basic,219.314,108.46,0.0,0.0,1.645,
2,949,basic,377.703,304.906,0.0,0.0,1.572,
2,955,basic,46.54,44.213,0.0,0.0,2.807,
2,971,gifted,516.421,473.699,704.588,646.298,,
2,972,basic,262.112,186.501,0.0,0.0,1.873,
2,974,basic,85.455,77.594,91.6,82.826,1.205,1.271
2,977,basic,239.515,187.445,239.3,187.218,1.301,1.303
3,103,basic,273.418,227.434,273.428,227.441,1.609,1.609
3,104,basic,144.815,58.67,145.021,58.706,2.324,2.328
3,105,basic,460.791,210.183,460.771,210.14,2.34,2.341
3,105,gifted,181.598,166.795,181.598,166.795,,
3,106,basic,446.707,262.394,446.952,262.451,1.732,1.734
3,106,gifted,115.877,106.431,115.877,106.431,,
3,107,basic,510.282,246.051,508.573,245.396,2.466,2.461
3,109,basic,146.536,92.259,146.374,92.164,2.163,2.163
3,110,basic,389.748,200.421,390.087,200.565,2.107,2.108
3,113,basic,385.623,221.764,385.627,221.702,2.337,2.338
3,113,gifted,133.765,122.86,133.765,122.86,,
3,115,basic,139.096,77.792,139.09,77.789,1.723,1.723
3,117,basic,256.417,151.529,256.662,151.606,2.323,2.326
3,117,gifted,89.573,82.271,89.573,82.271,,
3,118,basic,265.879,134.657,266.066,134.709,2.14,2.142
3,130,basic,667.889,384.468,667.734,384.418,1.719,1.719
3,201,basic,79.507,54.389,79.976,54.498,0.996,1.016
3,202,basic,168.953,92.066,194.217,105.082,1.664,1.707
3,203,basic,248.958,174.821,247.615,174.145,1.291,1.282
3,204,basic,175.011,124.66,374.427,266.803,1.454,1.485
3,207,basic,0.0,0.0,113.876,87.323,,1.087
