draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
77,gifted,1315.5,1313.654,-1.846,,,,,,
78,basic,10008.5,9914.7932,-93.7068,1.5345,1.2398,2.767,1.5698,1.3274,2.7848
78,gifted,1315.5,1313.7297,-1.7703,,,,,,
79,basic,10008.5,9866.5395,-141.9605,1.5432,1.2526,2.785,1.5814,1.3447,2.7994
79,gifted,1315.5,1313.818,-1.682,,,,,,
80,basic,10008.5,9872.0319,-136.4681,1.5495,1.2496,2.7857,1.5808,1.343,2.7857
80,gifted,1315.5,1313.7275,-1.7725,,,,,,
81,basic,10008.5,9843.62,-164.88,1.5108,1.2416,2.6858,1.5488,1.3312,2.7121
81,gifted,1315.5,1313.7813,-1.7187,,,,,,
82,basic,10008.5,9873.7809,-134.7191,1.5634,1.2529,2.8152,1.5993,1.3547,2.8157
82,gifted,1315.5,1313.7623,-1.7377,,,,,,
83,basic,10008.5,9806.9659,-201.5341,1.5192,1.2379,2.7327,1.5594,1.336,2.7493
83,gifted,1315.5,1313.749,-1.751,,,,,,
84,basic,10008.5,9816.7104,-191.7896,1.5389,1.2474,2.7854,1.5768,1.3429,2.7858
84,gifted,1315.5,1313.7315,-1.7685,,,,,,
85,basic,10008.5,9843.0383,-165.4617,1.5449,1.259,2.7775,1.5785,1.3541,2.7847
85,gifted,1315.5,1313.6841,-1.8159,,,,,,
86,basic,10008.5,9913.6376,-94.8624,1.5581,1.259,2.8094,1.5955,1.358,2.8154
86,gifted,1315.5,1313.8516,-1.6484,,,,,,
87,basic,10008.5,9908.9222,-99.5778,1.6324,1.3275,2.8627,1.665,1.378,2.9076
87,gifted,1315.5,1313.8099,-1.6901,,,,,,
88,basic,10008.5,9812.2234,-196.2766,1.5664,1.2721,2.8153,1.6036,1.3597,2.8164
88,gifted,1315.5,1313.7028,-1.7972,,,,,,
89,basic,10008.5,9868.983,-139.517,1.5414,1.2475,2.7854,1.5779,1.3395,2.7857
89,gifted,1315.5,1313.819,-1.681,,,,,,
90,basic,10008.5,9839.0491,-169.4509,1.6154,1.3033,2.8466,1.6486,1.3767,2.8818
90,gifted,1315.5,1313.6241,-1.8759,,,,,,
91,basic,10008.5,9888.1763,-120.3237,1.5112,1.2437,2.686,1.5489,1.3281,2.719
91,gifted,1315.5,1313.7944,-1.7056,,,,,,
92,basic,10008.5,9828.5439,-179.9561,1.551,1.2484,2.7994,1.5888,1.3447,2.8147
92,gifted,1315.5,1313.8547,-1.6453,,,,,,
93,basic,10008.5,9946.9563,-61.5437,1.546,1.2475,2.7775,1.5809,1.3398,2.7855
93,gifted,1315.5,1313.6695,-1.8305,,,,,,
94,basic,10008.5,9881.8903,-126.6097,1.5906,1.2628,2.8461,1.63,1.3624,2.8465
94,gifted,1315.5,1313.852,-1.648,,,,,,
95,basic,10008.5,9874.8366,-133.6634,1.5612,1.2639,2.7982,1.594,1.3596,2.8092
95,gifted,1315.5,1313.8519,-1.6481,,,,,,
96,basic,10008.5,9865.3155,-143.1845,1.5641,1.259,2.8089,1.5945,1.3552,2.8093
96,gifted,1315.5,1313.7168,-1.7832,,,,,,
97,basic,10008.5,9860.2902,-148.2098,1.5816,1.2815,2.8225,1.6143,1.3686,2.8314
97,gifted,1315.5,1313.7774,-1.7226,,,,,,
98,basic,10008.5,9916.3496,-92.1504,1.5909,1.3036,2.8421,1.6252,1.3767,2.8462
98,gifted,1315.5,1313.7399,-1.7601,,,,,,
99,basic,10008.5,9826.9022,-181.5978,1.5504,1.259,2.7934,1.5892,1.3555,2.8094
99,gifted,1315.5,1313.7988,-1.7012,,,,,,
