draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
50,basic,10008.5,10774.2124,765.7124,1.5403,1.2472,2.7775,1.599,1.3433,2.846
50,gifted,1315.5,0.0,-1315.5,,,,,,
51,basic,10008.5,10730.7726,722.2726,1.5336,1.2527,2.7555,1.594,1.3465,2.8167
51,gifted,1315.5,0.0,-1315.5,,,,,,
52,basic,10008.5,10745.4231,736.9231,1.5086,1.2252,2.6795,1.5655,1.3068,2.7741
52,gifted,1315.5,0.0,-1315.5,,,,,,
53,basic,10008.5,10738.7293,730.2293,1.5283,1.2347,2.7555,1.597,1.3431,2.8461
53,gifted,1315.5,0.0,-1315.5,,,,,,
54,basic,10008.5,10728.862,720.362,1.5699,1.2873,2.8151,1.6367,1.3767,2.882
54,gifted,1315.5,0.0,-1315.5,,,,,,
55,basic,10008.5,10643.8665,635.3665,1.4918,1.2252,2.6493,1.5433,1.304,2.702
55,gifted,1315.5,0.0,-1315.5,,,,,,
56,basic,10008.5,10761.4258,752.9258,1.5667,1.259,2.8159,1.6325,1.3601,2.9018
56,gifted,1315.5,0.0,-1315.5,,,,,,
57,basic,10008.5,10736.0169,727.5169,1.5271,1.2473,2.7327,1.5862,1.3433,2.8104
57,gifted,1315.5,0.0,-1315.5,,,,,,
58,basic,10008.5,10773.1334,764.6334,1.6016,1.2871,2.8465,1.6642,1.3767,2.9647
58,gifted,1315.5,0.0,-1315.5,,,,,,
59,basic,10008.5,10744.0541,735.5541,1.5032,1.2252,2.6704,1.5646,1.3254,2.7625
59,gifted,1315.5,0.0,-1315.5,,,,,,
60,basic,10008.5,10717.4527,708.9527,1.5671,1.2825,2.8151,1.6259,1.3691,2.8622
60,gifted,1315.5,0.0,-1315.5,,,,,,
61,basic,10008.5,10756.8985,748.3985,1.553,1.259,2.7854,1.604,1.3474,2.846
61,gifted,1315.5,0.0,-1315.5,,,,,,
62,basic,10008.5,10741.0213,732.5213,1.5779,1.2528,2.8241,1.6404,1.3556,2.9033
62,gifted,1315.5,0.0,-1315.5,,,,,,
63,basic,10008.5,10712.1514,703.6514,1.5095,1.2252,2.6855,1.5677,1.3176,2.7775
63,gifted,1315.5,0.0,-1315.5,,,,,,
64,basic,10008.5,10701.1538,692.6538,1.5842,1.2903,2.8205,1.6473,1.3768,2.902
64,gifted,1315.5,0.0,-1315.5,,,,,,
65,basic,10008.5,10763.7472,755.2472,1.5134,1.2252,2.7121,1.5745,1.3264,2.7992
65,gifted,1315.5,0.0,-1315.5,,,,,,
66,basic,10008.5,10746.2044,737.7044,1.6042,1.2945,2.8464,1.6647,1.3768,2.9633
66,gifted,1315.5,0.0,-1315.5,,,,,,
67,basic,10008.5,10728.4426,719.9426,1.5182,1.2252,2.7219,1.577,1.3143,2.795
67,gifted,1315.5,0.0,-1315.5,,,,,,
68,basic,10008.5,10708.6124,700.1124,1.5359,1.249,2.7565,1.5968,1.3476,2.8428
68,gifted,1315.5,0.0,-1315.5,,,,,,
69,basic,10008.5,10701.6944,693.1944,1.5625,1.2764,2.7994,1.6276,1.3691,2.8556
69,gifted,1315.5,0.0,-1315.5,,,,,,
70,basic,10008.5,10765.3622,756.8622,1.5643,1.259,2.795,1.6177,1.3553,2.8465
70,gifted,1315.5,0.0,-1315.5,,,,,,
71,basic,10008.5,10737.4173,728.9173,1.56,1.259,2.7994,1.6186,1.3572,2.8466
71,gifted,1315.5,0.0,-1315.5,,,,,,
72,basic,10008.5,10715.2248,706.7248,1.5672,1.259,2.8156,1.6319,1.3623,2.8987
72,gifted,1315.5,0.0,-1315.5,,,,,,
73,basic,10008.5,10722.4518,713.9518,1.5421,1.2347,2.7775,1.5969,1.3285,2.846
73,gifted,1315.5,0.0,-1315.5,,,,,,
74,basic,10008.5,10823.5097,815.0097,1.5394,1.2414,2.7788,1.6038,1.3431,2.8464
74,gifted,1315.5,0.0,-1315.5,,,,,,
75,basic,10008.5,10737.8101,729.3101,1.6166,1.2898,2.8466,1.6806,1.3768,2.9832
75,gifted,1315.5,0.0,-1315.5,,,,,,
76,basic,10008.5,10762.7288,754.2288,1.5568,1.259,2.7994,1.6182,1.3556,2.8618
76,gifted,1315.5,0.0,-1315.5,,,,,,
77,basic,10008.5,10770.4688,761.9688,1.5394,1.2475,2.7775,1.6015,1.346,2.846
77,gifted,1315.5,0.0,-1315.5,,,,,,
78,basic,10008.5,10755.1399,746.6399,1.5345,1.2398,2.767,1.5919,1.3281,2.846
78,gifted,1315.5,0.0,-1315.5,,,,,,
79,basic,10008.5,10774.9595,766.4595,1.5432,1.2526,2.785,1.6063,1.3476,2.8465
79,gifted,1315.5,0.0,-1315.5,,,,,,
80,basic,10008.5,10724.4656,715.9656,1.5495,1.2496,2.7857,1.6066,1.3465,2.8462
80,gifted,1315.5,0.0,-1315.5,,,,,,
81,basic,10008.5,10699.4621,690.9621,1.5108,1.2416,2.6858,1.5707,1.335,2.7855
81,gifted,1315.5,0.0,-1315.5,,,,,,
82,basic,10008.5,10793.7147,785.2147,1.5634,1.2529,2.8152,1.6274,1.3555,2.869
82,gifted,1315.5,0.0,-1315.5,,,,,,
83,basic,10008.5,10685.8951,677.3951,1.5192,1.2379,2.7327,1.5825,1.3433,2.8152
83,gifted,1315.5,0.0,-1315.5,,,,,,
84,basic,10008.5,10766.6009,758.1009,1.5389,1.2474,2.7854,1.6082,1.3478,2.8465
84,gifted,1315.5,0.0,-1315.5,,,,,,
85,basic,10008.5,10722.9431,714.4431,1.5449,1.259,2.7775,1.6024,1.3548,2.846
85,gifted,1315.5,0.0,-1315.5,,,,,,
86,basic,10008.5,10799.416,790.916,1.5581,1.259,2.8094,1.6213,1.3594,2.8622
86,gifted,1315.5,0.0,-1315.5,,,,,,
87,basic,10008.5,10804.6494,796.1494,1.6324,1.3275,2.8627,1.693,1.3888,3.0077
87,gifted,1315.5,0.0,-1315.5,,,,,,
88,basic,10008.5,10742.4724,733.9724,1.5664,1.2721,2.8153,1.6327,1.3685,2.8914
88,gifted,1315.5,0.0,-1315.5,,,,,,
89,basic,10008.5,10764.8821,756.3821,1.5414,1.2475,2.7854,1.6024,1.3434,2.8463
89,gifted,1315.5,0.0,-1315.5,,,,,,
90,basic,10008.5,10750.5685,742.0685,1.6154,1.3033,2.8466,1.6811,1.3779,2.9832
90,gifted,1315.5,0.0,-1315.5,,,,,,
91,basic,10008.5,10724.227,715.727,1.5112,1.2437,2.686,1.5684,1.3283,2.7855
91,gifted,1315.5,0.0,-1315.5,,,,,,
92,basic,10008.5,10765.0754,756.5754,1.551,1.2484,2.7994,1.6192,1.3555,2.8624
92,gifted,1315.5,0.0,-1315.5,,,,,,
93,basic,10008.5,10787.2118,778.7118,1.546,1.2475,2.7775,1.6024,1.3429,2.846
93,gifted,1315.5,0.0,-1315.5,,,,,,
94,basic,10008.5,10777.0964,768.5964,1.5906,1.2628,2.8461,1.6595,1.3693,2.9548
94,gifted,1315.5,0.0,-1315.5,,,,,,
95,basic,10008.5,10745.2035,736.7035,1.5612,1.2639,2.7982,1.6215,1.3603,2.8465
95,gifted,1315.5,0.0,-1315.5,,,,,,
96,basic,10008.5,10754.0206,745.5206,1.5641,1.259,2.8089,1.6228,1.3559,2.8497
96,gifted,1315.5,0.0,-1315.5,,,,,,
97,basic,10008.5,10725.0349,716.5349,1.5816,1.2815,2.8225,1.6412,1.3717,2.902
97,gifted,1315.5,0.0,-1315.5,,,,,,
98,basic,10008.5,10790.9026,782.4026,1.5909,1.3036,2.8421,1.6509,1.3769,2.9047
98,gifted,1315.5,0.0,-1315.5,,,,,,
99,basic,10008.5,10749.0367,740.5367,1.5504,1.259,2.7934,1.6158,1.3594,2.8466
99,gifted,1315.5,0.0,-1315.5,,,,,,
100,basic,10008.5,10800.8403,792.3403,1.5858,1.2658,2.846,1.6483,1.3643,2.9225
100,gifted,1315.5,0.0,-1315.5,,,,,,
101,basic,10008.5,10757.3377,748.8377,1.5155,1.2457,2.7121,1.5773,1.3407,2.7893
101,gifted,1315.5,0.0,-1315.5,,,,,,
102,basic,10008.5,10764.1938,755.6938,1.5639,1.259,2.8155,1.6219,1.359,2.8627
102,gifted,1315.5,0.0,-1315.5,,,,,,
