GEOID,school_id,walk_frac
530330031003,115,1.0
530330031004,115,0.785981
530330031005,115,0.781396
530330032012,115,0.078888
530330032021,115,0.630179
530330032022,115,0.0062
530330032023,115,0.00068
530330033011,115,1.0
530330033012,115,0.903547
530330033013,115,1.0
530330033021,115,1.0
530330033022,115,0.877191
530330033023,115,1.0
530330034001,115,0.073923
530330034002,115,0.614366
530330047011,115,0.152297
530330047021,115,1.0
530330047022,115,0.964431
530330047023,115,0.501399
530330047031,115,0.239793
530330047032,115,0.056603
530330064001,117,0.05728
530330064002,117,1.1e-05
530330064003,117,0.134714
530330073021,117,0.252138
530330073022,117,0.325714
530330074051,117,0.526779
530330074052,117,0.977841
530330074062,117,0.401105
530330075011,117,0.113036
530330075013,117,0.413826
530330075021,117,1.0
530330075022,117,0.996573
530330075023,117,0.905863
530330075031,117,1.0
530330075032,117,1.0
530330076001,117,0.732557
530330076002,117,1.0
530330076003,117,0.977509
530330077001,117,0.762542
530330077002,117,0.972318
530330077003,117,1.0
530330077004,117,1.0
530330078001,117,0.394519
530330078002,117,1.0
530330078003,117,0.8997
530330078004,117,0.227724
530330079011,117,1.0
530330079012,117,1.0
530330079021,117,1.0
530330079022,117,1.0
530330079023,117,1.0
530330081011,117,0.025122
530330081012,117,0.506501
530330081013,117,0.394559
530330081021,117,0.776212
530330081022,117,0.917398
530330082001,117,0.934985
530330082002,117,1.0
530330082003,117,1.0
530330083001,117,1.0
530330083002,117,1.0
530330084011,117,1.0
530330084012,117,1.0
530330084013,117,1.0
530330084021,117,1.0
530330084022,117,1.0
530330084023,117,1.0
530330085001,117,1.0
530330085002,117,1.0
530330085003,117,1.0
530330086001,117,1.0
530330086002,117,1.0
530330086003,117,1.0
530330086004,117,1.0
530330087001,117,1.0
530330087002,117,1.0
530330087003,117,1.0
530330088001,117,1.0
530330088002,117,1.0
530330088003,117,1.0
530330089001,117,0.786947
530330089002,117,1.0
530330089003,117,1.0
530330089004,117,1.0
530330090001,117,1.0
530330090002,117,1.0
530330090003,117,1.0
530330091001,117,1.0
530330091002,117,1.0
530330092001,117,1.0
530330092002,117,0.824679
530330093001,117,1.0
530330093002,117,0.531513
530330093003,117,0.079005
530330094001,117,1.0
530330094002,117,1.0
530330094003,117,1.0
530330094004,117,1.0
530330094005,117,1.0
530330095001,117,0.909068
530330095002,117,1.0
530330095003,117,0.063164
530330095004,117,0.678517
530330100011,117,0.326498
530330100021,117,0.31433
530330100022,117,0.627863
530330100023,117,1.0
530330058014,118,0.146751
530330058041,118,0.4934
530330058042,118,1.0
530330059011,118,0.74066
530330059012,118,1.0
530330059013,118,1.0
530330059021,118,1.0
530330059022,118,1.0
530330059023,118,1.0
530330060001,118,0.004601
530330060002,118,0.982429
530330060003,118,1.0
530330060004,118,0.933582
530330066001,118,0.029951
530330067011,118,0.337793
530330067012,118,0.278989
530330067021,118,1.0
530330067022,118,1.0
530330067023,118,0.990952
530330067031,118,0.97766
530330067032,118,0.966677
530330067033,118,0.985762
530330068001,118,1.0
530330068002,118,1.0
530330068003,118,1.0
530330069001,118,1.0
530330069002,118,1.0
530330069003,118,1.0
530330070011,118,1.0
530330070012,118,1.0
530330070013,118,1.0
530330070021,118,1.0
530330070022,118,1.0
530330070023,118,1.0
530330071011,118,1.0
530330071012,118,1.0
530330071021,118,1.0
530330071022,118,1.0
530330072011,118,0.999689
530330072012,118,1.0
530330072013,118,0.999807
530330072021,118,2e-06
530330072023,118,0.288726
530330072031,118,0.999922
530330072032,118,1.0
530330073013,118,0.000117
530330073031,118,0.735529
530330073032,118,0.000173
530330073033,118,0.333044
530330080022,118,0.512086
530330080031,118,0.632068
530330080032,118,1.0
530330080033,118,1.0
530330080041,118,1.0
530330080042,118,1.0
530330080043,118,0.396925
530330102002,130,0.085071
530330102003,130,0.892018
530330102004,130,0.197622
530330103011,130,0.626585
530330103012,130,1.0
530330103013,130,1.0
530330103021,130,0.129463
530330103022,130,1.0
530330103023,130,0.642546
530330104011,130,0.146764
530330104012,130,0.356048
530330104013,130,0.828138
530330110011,130,0.518586
530330110012,130,1.0
530330110013,130,0.521218
530330110022,130,0.664812
530330110023,130,0.507337
530330111011,130,1.0
530330111012,130,0.974883
530330111013,130,0.50884
530330111014,130,1.0
530330111021,130,0.131616
530330111022,130,1.0
530330111024,130,0.297761
530330031002,201,0.454449
530330031003,201,0.11801
530330031004,201,1.0
530330031005,201,0.126688
530330032011,201,0.334735
530330032012,201,0.414747
530330032013,201,0.99844
530330032021,201,0.99983
530330032022,201,1.0
530330032023,201,1.0
530330033011,201,0.313603
530330033012,201,1.0
530330033013,201,0.271963
530330033022,201,6e-05
530330033023,201,9.7e-05
530330047011,201,1.0
530330047012,201,0.101588
530330047013,201,0.131887
530330047021,201,0.639384
530330047022,201,0.493242
530330047023,201,0.999201
530330096002,202,0.003449
530330096003,202,0.085189
530330097011,202,0.582933
530330097012,202,0.351288
530330097013,202,0.700926
530330097014,202,0.79147
530330097021,202,0.146225
530330097022,202,0.866076
530330097024,202,0.295086
530330114023,203,0.000384
530330115002,203,7.3e-05
530330116011,203,0.00053
530330116012,203,0.464354
530330120001,203,0.999832
530330120002,203,0.998046
530330120003,203,0.998966
530330121001,203,0.220824
530330121002,203,0.8944
530330266002,203,0.01082
530330267004,203,0.007047
530330017011,204,0.000245
530330018001,204,0.000326
530330018002,204,0.000603
530330019002,204,3e-06
530330027002,204,0.71097
530330027003,204,0.999832
530330027004,204,1.0
530330028001,204,0.999913
530330028002,204,0.999892
530330028003,204,0.99992
530330028004,204,0.9999
530330029002,204,4.8e-05
530330035001,204,0.510272
530330035002,204,0.03946
530330036022,204,0.22191
530330046001,204,0.090207
530330093001,205,0.207587
530330093003,205,0.045792
530330094001,205,1.0
530330094002,205,0.917064
530330094003,205,1.0
530330094004,205,0.12
530330094005,205,0.928861
530330095002,205,7.6e-05
530330095004,205,5e-06
530330100011,205,0.070419
530330100012,205,0.000178
530330100021,205,0.736353
530330100022,205,1.0
530330100023,205,0.989321
530330102002,207,0.082246
530330102003,207,0.841515
530330103011,207,9.5e-05
530330103012,207,0.832645
530330103013,207,0.533012
530330104012,207,0.004061
530330104013,207,0.012397
530330110011,207,0.227724
530330110012,207,0.047618
530330111011,207,1.0
530330111012,207,1.0
530330111013,207,0.999729
530330111014,207,1.0
530330111021,207,0.131536
530330111022,207,1.0
530330111023,207,0.999688
530330111024,207,0.997232
530330118011,207,3e-06
530330003002,208,4.7e-05
530330004021,208,1.0
530330004022,208,0.466886
530330004023,208,0.805735
530330004024,208,1.0
530330004031,208,1.0
530330004032,208,1.0
530330004041,208,0.856908
530330004042,208,1.0
530330004043,208,1.0
530330005001,208,0.254435
530330005002,208,0.487828
530330006021,208,4.6e-05
530330006022,208,2.4e-05
530330014001,208,0.060893
530330209002,208,0.182032
530330209003,208,0.053887
530330024002,209,0.000724
530330025001,209,0.00011
530330025002,209,2e-06
530330038001,209,1.0
530330038002,209,0.999849
530330039001,209,0.761151
530330039002,209,0.300202
530330040002,209,8.5e-05
530330041013,209,7.8e-05
530330042011,209,0.321885
530330042012,209,0.966373
530330042013,209,1.0
530330042021,209,0.999321
530330042022,209,1.0
530330042023,209,1.0
530330043011,209,0.998878
530330043012,209,0.998781
530330043013,209,0.000315
530330043021,209,0.00015
530330053032,209,6e-06
530330001011,210,0.840606
530330001013,210,0.242601
530330001021,210,0.707862
530330001022,210,0.741956
530330001023,210,0.607338
530330007002,210,1.4e-05
530330007003,210,0.327902
530330007004,210,0.6623
530330008001,210,0.793237
530330009001,210,0.258226
530330009002,210,0.001665
530330213001,210,0.263369
530330058014,211,0.010133
530330058041,211,0.048071
530330058042,211,0.999349
530330059011,211,0.071833
530330059012,211,1.0
530330059013,211,0.847375
530330059021,211,1.0
530330059022,211,1.0
530330059023,211,1.0
530330060002,211,0.636768
530330060003,211,1.0
530330060004,211,0.529872
530330067031,211,0.100303
530330068001,211,0.671427
530330068002,211,0.729469
530330068003,211,1.0
530330069001,211,1.0
530330069002,211,1.0
530330069003,211,0.780226
530330070011,211,0.278942
530330070021,211,0.038017
530330078001,212,1.5e-05
530330087002,212,0.0004
530330087003,212,0.000164
530330088003,212,0.000667
530330089001,212,0.42912
530330089002,212,1.0
530330089003,212,1.0
530330089004,212,1.0
530330090001,212,0.320819
530330090002,212,0.857967
530330090003,212,1.0
530330094002,212,0.082857
530330094004,212,0.538867
530330095001,212,0.747705
530330095002,212,0.999925
530330095003,212,0.050945
530330095004,212,0.078325
530330112001,215,0.918299
530330112002,215,0.589436
530330112003,215,1.0
530330113001,215,0.064942
530330264001,215,0.537529
530330264003,215,0.381473
530330264004,215,1.0
530330265001,215,0.63385
530330048001,218,0.000378
530330048002,218,0.914299
530330048003,218,0.316651
530330048004,218,9.4e-05
530330049011,218,0.000392
530330049012,218,1.0
530330049013,218,0.989549
530330049021,218,0.999693
530330049022,218,0.442443
530330050001,218,0.00027
530330050002,218,0.439635
530330050003,218,0.813014
530330054011,218,0.046417
530330054022,218,0.172374
530330054023,218,0.923158
530330110011,219,0.192987
530330110012,219,6.7e-05
530330111011,219,0.000107
530330111012,219,0.570805
530330111013,219,0.750553
530330111021,219,0.083181
530330111023,219,0.999393
530330111024,219,0.325222
530330117001,219,0.609568
530330117002,219,3e-06
530330117004,219,0.434198
530330118011,219,0.747901
530330118012,219,1.0
530330118013,219,1.0
530330118021,219,0.261481
530330118022,219,0.107719
530330118023,219,0.999851
530330119011,219,0.000754
530330102001,220,0.275815
530330102002,220,0.282161
530330102003,220,1.0
530330102004,220,0.666771
530330103011,220,0.158074
530330103012,220,0.996635
530330103013,220,0.316716
530330103023,220,0.003381
530330104013,220,0.000223
530330110012,220,0.000313
530330111011,220,0.999058
530330111012,220,0.428767
530330111013,220,0.408506
530330111014,220,0.999086
530330111021,220,0.726736
530330111022,220,1.0
530330111023,220,0.606104
530330111024,220,0.775876
530330117001,221,0.077847
530330117004,221,0.220522
530330118013,221,0.012924
530330118021,221,1.0
530330118022,221,0.550483
530330118023,221,0.516581
530330119011,221,0.772313
530330119012,221,0.194804
530330119021,221,1.0
530330119022,221,0.204567
530330119023,221,0.769847
530330098021,222,8e-05
530330098022,222,4e-06
530330099002,222,0.122731
530330105011,222,0.999693
530330105012,222,1.0
530330105013,222,0.722369
530330105021,222,4.9e-05
530330105022,222,0.548356
530330105023,222,0.999953
530330105024,222,0.608071
530330106011,222,1.0
530330106012,222,0.99878
530330106021,222,0.389559
530330106022,222,0.000173
530330106023,222,0.999753
530330107013,222,0.369239
530330107021,222,1.0
530330107022,222,0.862441
530330107023,222,0.203303
530330105012,225,0.023874
530330105022,225,0.037245
530330105023,225,0.066453
530330106011,225,0.64702
530330106012,225,0.962065
530330106013,225,1.0
530330106021,225,1.0
530330106022,225,0.210698
530330106023,225,0.733388
530330107022,225,2.7e-05
530330107023,225,0.000329
530330115002,225,0.004458
530330115003,225,0.623825
530330116011,225,0.265319
530330116012,225,0.000419
530330116021,225,1.0
530330116022,225,0.999849
530330116023,225,0.700172
530330085001,226,0.000555
530330085002,226,0.704583
530330085003,226,0.652598
530330086001,226,0.274968
530330086002,226,1.0
530330086003,226,0.282497
530330086004,226,1.0
530330087001,226,0.455151
530330087002,226,0.999709
530330087003,226,1.0
530330088002,226,0.000281
530330088003,226,0.000154
530330089003,226,3.4e-05
530330090001,226,0.416678
530330090002,226,0.566949
530330090003,226,0.134783
530330091001,226,0.39018
530330092001,226,0.053994
530330026002,229,7.8e-05
530330026003,229,0.000142
530330027002,229,0.488935
530330027003,229,0.161351
530330036011,229,0.570303
530330036012,229,1.0
530330036013,229,1.0
530330036021,229,0.998714
530330036022,229,1.0
530330036023,229,0.825549
530330045001,229,0.048457
530330045002,229,0.889073
530330046001,229,0.232675
530330046002,229,1.0
530330046003,229,0.999472
530330016003,230,4.3e-05
530330017011,230,0.00053
530330017022,230,0.000418
530330018002,230,0.000331
530330028001,230,0.992766
530330028002,230,0.994908
530330028003,230,0.72657
530330028004,230,0.99458
530330029001,230,1.0
530330029002,230,1.0
530330029003,230,1.0
530330030001,230,0.938464
530330030002,230,0.480816
530330030003,230,0.481368
530330030004,230,0.000283
530330033021,230,0.036208
530330034002,230,0.839513
530330035001,230,0.508284
530330035002,230,3e-06
530330095003,233,0.307792
530330095004,233,0.013762
530330101011,233,0.234367
530330101013,233,0.44595
530330101021,233,0.746738
530330101022,233,0.997277
530330101023,233,0.99996
530330102001,233,0.049061
530330102004,233,0.279961
530330103011,233,0.594116
530330103021,233,0.000309
530330103023,233,0.873792
530330059023,234,0.00604
530330060002,234,0.396332
530330060003,234,0.179188
530330067021,234,0.999674
530330067023,234,0.953773
530330067031,234,0.97766
530330067032,234,0.966677
530330067033,234,0.985762
530330068001,234,1.0
530330068002,234,1.0
530330068003,234,1.0
530330069001,234,0.084196
530330069002,234,0.718338
530330069003,234,0.97513
530330070011,234,0.999711
530330070013,234,0.152131
530330070021,234,1.0
530330070022,234,1.0
530330070023,234,0.712895
530330108001,235,0.000238
530330113001,235,0.44715
530330113002,235,0.999761
530330113003,235,1.0
530330113004,235,0.999868
530330113005,235,1.0
530330114012,235,0.111184
530330114013,235,0.556738
530330114021,235,0.198254
530330114022,235,0.345371
530330265001,235,8e-06
530330265002,235,0.013836
530330099002,236,0.009706
530330106011,236,1.7e-05
530330107011,236,0.752622
530330107012,236,0.000542
530330107013,236,0.394477
530330107021,236,0.941101
530330107022,236,0.999878
530330107023,236,0.999665
530330114011,236,0.057442
530330115001,236,0.694672
530330115002,236,0.021344
530330115003,236,0.229453
530330096001,239,0.998949
530330096002,239,0.283148
530330096003,239,1.0
530330096004,239,1.0
530330097013,239,0.339726
530330097021,239,1.0
530330097022,239,0.701958
530330097023,239,0.076491
530330097024,239,0.298805
530330098011,239,1.0
530330098012,239,0.871208
530330098013,239,1.0
530330098021,239,0.068842
530330098023,239,0.736982
530330099001,239,0.094171
530330099004,239,0.009468
530330050001,241,0.192059
530330050002,241,0.560365
530330050003,241,0.000137
530330051001,241,0.22471
530330051002,241,1.0
530330051003,241,1.0
530330052011,241,0.804208
530330052012,241,0.281112
530330052013,241,0.002091
530330052021,241,1.0
530330052022,241,0.84256
530330052023,241,1.0
530330053031,241,0.342327
530330053032,241,2.3e-05
530330053041,241,1.0
530330053042,241,1.0
530330053051,241,0.998492
530330053052,241,1.0
530330053061,241,0.000383
530330053062,241,0.000604
530330054012,241,0.341021
530330054013,241,0.078799
530330054021,241,0.835466
530330054022,241,0.563464
530330041011,242,0.823422
530330041012,242,0.77589
530330041013,242,0.999913
530330041022,242,1.0
530330041023,242,0.174754
530330042011,242,0.003806
530330042012,242,0.03363
530330042021,242,0.00074
530330053032,242,0.077956
530330056001,243,0.013498
530330057001,243,0.003211
530330057002,243,0.486621
530330057003,243,0.009332
530330057004,243,0.929293
530330057005,243,0.488927
530330058011,243,1.0
530330058012,243,1.0
530330058013,243,0.999965
530330058014,243,0.115816
530330058031,243,0.371877
530330058041,243,1.6e-05
530330077001,244,0.167184
530330077003,244,0.000103
530330078001,244,0.313676
530330078002,244,0.849706
530330078003,244,0.54084
530330087001,244,0.07587
530330087002,244,0.999466
530330087003,244,0.39103
530330088001,244,0.788198
530330088002,244,0.999968
530330088003,244,1.0
530330089001,244,0.679252
530330089002,244,1.0
530330089003,244,0.999912
530330089004,244,0.836862
530330090003,244,0.000202
530330095001,244,0.158117
530330095002,244,0.069315
530330062003,245,0.13854
530330064001,245,0.020313
530330064002,245,1.0
530330064003,245,0.770677
530330065001,245,0.792679
530330065002,245,0.999986
530330065003,245,0.096309
530330066003,245,0.000294
530330074031,245,0.000103
530330075011,245,0.998789
530330075012,245,0.999748
530330075013,245,0.999762
530330075022,245,0.000584
530330076001,245,1.0
530330076002,245,0.494505
530330076003,245,0.652503
530330077002,245,0.000177
530330015001,246,0.614653
530330015002,246,0.474315
530330016002,246,0.475583
530330016003,246,0.500372
530330030002,246,0.4573
530330030003,246,0.000111
530330030004,246,0.99959
530330031001,246,1.0
530330031002,246,1.0
530330031003,246,1.0
530330031004,246,0.984359
530330031005,246,0.442913
530330032021,246,0.710468
530330032023,246,0.13012
530330033011,246,0.195822
530330033013,246,0.728095
530330036011,247,0.530733
530330036012,247,0.761014
530330036013,247,0.000458
530330036023,247,9.1e-05
530330045001,247,0.093375
530330045002,247,0.999728
530330046001,247,0.123592
530330046002,247,1.0
530330046003,247,0.999457
530330052013,247,2e-06
530330062001,248,1e-05
530330063001,248,0.891408
530330063002,248,0.660453
530330063003,248,0.742581
530330063004,248,0.791691
530330077001,248,3e-06
530330078001,248,0.104108
530330078004,248,6.5e-05
530330062001,249,1.4e-05
530330063002,249,0.000955
530330063004,249,0.007087
530330077001,249,0.999997
530330077002,249,0.223875
530330077003,249,0.999808
530330077004,249,0.846006
530330078001,249,0.499758
530330078002,249,1.0
530330078003,249,1.0
530330078004,249,0.999935
530330087001,249,2.8e-05
530330087002,249,0.000208
530330088001,249,0.999893
530330088002,249,0.999647
530330088003,249,0.739107
530330089001,249,0.036355
530330089003,249,0.212758
530330056001,250,0.107848
530330056003,250,0.223272
530330056004,250,0.806319
530330056005,250,0.999473
530330057002,250,0.948424
530330057003,250,1.0
530330057004,250,0.265649
530330058011,250,0.399134
530330058012,250,0.930343
530330058013,250,0.03046
530330058031,250,1.0
530330058032,250,0.99974
530330058041,250,0.123261
530330100012,251,8.1e-05
530330100013,251,0.003908
530330104011,251,0.966099
530330104012,251,0.98965
530330104013,251,0.987603
530330104021,251,0.275077
530330104022,251,0.434201
530330104023,251,1.0
530330110012,251,0.389377
530330110013,251,2.3e-05
530330110021,251,0.101977
530330110022,251,0.701251
530330093003,252,0.069779
530330100012,252,0.415512
530330104021,252,0.581336
530330104022,252,0.977256
530330104023,252,0.169854
530330104024,252,1.0
530330110021,252,0.009107
530330061001,255,0.085993
530330061002,255,0.648681
530330062001,255,0.395034
530330062002,255,0.977154
530330062003,255,0.601846
530330063002,255,1.6e-05
530330064001,255,0.443002
530330064003,255,0.423858
530330095001,256,0.447936
530330095002,256,0.138949
530330095003,256,0.563598
530330095004,256,0.819946
530330100011,256,0.007697
530330100013,256,0.054742
530330101011,256,1.0
530330101012,256,0.999637
530330101013,256,0.550845
530330101021,256,7.1e-05
530330101022,256,0.999558
530330101023,256,1.0
530330002011,257,0.039667
530330002013,257,0.013048
530330004022,257,0.000143
530330006011,257,0.0001
530330006012,257,0.90885
530330006013,257,0.75861
530330006021,257,0.108497
530330006022,257,0.920184
530330006023,257,0.726515
530330012011,257,0.998718
530330012012,257,0.999618
530330012013,257,0.000142
530330012021,257,0.001382
530330014004,259,0.042508
530330015001,259,1.0
530330015002,259,0.700885
530330016001,259,0.333412
530330016002,259,1.0
530330016003,259,0.764654
530330030002,259,0.457285
530330030003,259,6e-06
530330030004,259,0.293121
530330031001,259,1.0
530330031002,259,0.956554
530330031003,259,0.715442
530330031004,259,0.094326
530330031005,259,0.257663
530330001011,261,7.5e-05
530330001012,261,0.000343
530330001013,261,0.669061
530330001022,261,0.258044
530330001023,261,0.392561
530330002011,261,0.237826
530330002012,261,0.999857
530330002013,261,0.909266
530330002021,261,0.834717
530330002022,261,0.999619
530330002023,261,0.999864
530330007001,261,3.1e-05
530330211003,261,0.164855
530330213002,261,8e-06
530330011002,262,0.173343
530330012011,262,0.000321
530330012013,262,0.000305
530330012021,262,0.399261
530330012022,262,1.0
530330012023,262,0.999698
530330019001,262,1.0
530330019002,262,0.503142
530330019003,262,0.999987
530330019004,262,0.477191
530330020001,262,0.677574
530330020002,262,1.0
530330020003,262,0.998368
530330021002,262,3.5e-05
530330026001,262,0.003604
530330026004,262,0.003319
530330027001,262,0.561945
530330027002,262,0.17305
530330117004,264,0.036463
530330119011,264,0.376191
530330119012,264,0.89066
530330119013,264,0.980346
530330119023,264,0.015134
530330263001,264,0.233737
530330001021,266,4e-06
530330001022,266,9.5e-05
530330007002,266,0.2284
530330007004,266,0.315059
530330008001,266,0.937324
530330008002,266,0.999753
530330009001,266,0.000854
530330009002,266,5.7e-05
530330010001,266,0.85917
530330010002,266,0.653406
530330011001,266,5.3e-05
530330021001,266,0.209632
530330022001,266,0.950308
530330022002,266,0.104743
530330106012,267,0.000117
530330106013,267,0.406033
530330107011,267,0.999979
530330107012,267,0.00112
530330107013,267,0.000595
530330107022,267,0.000405
530330107023,267,0.796205
530330114011,267,0.887423
530330114012,267,0.500106
530330114013,267,0.000141
530330114021,267,0.070168
530330114023,267,2e-06
530330115001,267,1.0
530330115002,267,0.755031
530330115003,267,0.99341
530330116011,267,0.008768
530330116021,267,0.182811
530330116022,267,0.70241
530330010002,268,6e-06
530330011001,268,0.161795
530330011002,268,0.880051
530330012021,268,0.452984
530330012022,268,0.626671
530330012023,268,0.207436
530330019001,268,0.719356
530330019002,268,0.010656
530330019003,268,0.000102
530330019004,268,0.15771
530330020001,268,0.999166
530330020002,268,1.0
530330020003,268,0.829842
530330021002,268,4.9e-05
530330021003,268,8.7e-05
530330026001,268,0.194992
530330026004,268,0.21461
530330022004,269,0.000353
530330040001,269,0.560345
530330041011,269,0.019029
530330041021,269,0.789582
530330041022,269,0.412687
530330041023,269,0.998995
530330042011,269,0.001029
530330042012,269,0.000243
530330097012,270,0.519386
530330097013,270,0.001046
530330097014,270,0.291644
530330097021,270,0.651793
530330097022,270,0.456988
530330097023,270,1.0
530330097024,270,1.0
530330098013,270,0.270352
530330098021,270,0.550991
530330098022,270,0.999972
530330098023,270,1.0
530330105011,270,0.000178
530330105013,270,0.275782
530330105021,270,1.0
530330105022,270,0.308921
530330105023,270,0.11134
530330105024,270,0.786617
530330106022,270,0.013569
530330061002,272,0.133809
530330062001,272,6e-05
530330062002,272,0.253857
530330062003,272,0.999969
530330064001,272,0.084283
530330064002,272,1.0
530330064003,272,0.999997
530330065001,272,0.889528
530330065002,272,0.999986
530330065003,272,0.096309
530330066003,272,0.000294
530330074031,272,0.000103
530330075012,272,0.601556
530330075013,272,0.542667
530330076001,272,1.0
530330076002,272,0.545626
530330076003,272,0.652419
530330077002,272,0.000177
530330077004,272,4e-05
530330107012,273,0.998881
530330107013,273,0.16497
530330108001,273,0.41778
530330108002,273,1.0
530330108003,273,0.348997
530330113001,273,2.4e-05
530330113004,273,0.173031
530330113005,273,0.487714
530330114011,273,0.000142
530330114013,273,0.595618
530330104013,275,0.588014
530330104023,275,0.000328
530330110011,275,0.771324
530330110012,275,0.835095
530330110013,275,1.0
530330110021,275,0.442022
530330110022,275,1.0
530330110023,275,1.0
530330117001,275,0.363515
530330117002,275,0.413086
530330117003,275,0.949383
530330117004,275,0.021518
530330263001,275,6.1e-05
530330004022,276,0.064852
530330004023,276,0.876839
530330004024,276,0.000337
530330005001,276,0.001962
530330005002,276,0.384048
530330013002,276,1.3e-05
530330014001,276,1.0
530330014002,276,0.999836
530330014003,276,1.0
530330014004,276,0.424198
530330016001,276,0.00032
530330017012,276,4.7e-05
530330017013,276,0.000151
530330017021,276,0.999998
530330017023,276,0.518674
530330017024,276,0.999717
530330022003,277,0.023959
530330022004,277,0.834006
530330024001,277,0.406379
530330024002,277,0.494858
530330038001,277,0.216571
530330039001,277,0.984467
530330039002,277,1.0
530330040001,277,0.140361
530330040002,277,1.0
530330041021,277,0.000161
530330042011,277,0.972313
530330042012,277,0.279422
530330042013,277,0.768759
530330042022,277,0.088272
530330010002,279,0.032344
530330011002,279,8e-06
530330020001,279,0.000834
530330021001,279,0.990789
530330021002,279,0.999951
530330021003,279,0.999913
530330022001,279,3e-06
530330022002,279,0.614649
530330022003,279,0.310707
530330024001,279,0.932842
530330024002,279,0.878518
530330025001,279,1.0
530330025002,279,0.333623
530330026001,279,0.742769
530330026002,279,0.117338
530330026004,279,0.021876
530330038001,279,0.688993
530330038002,279,0.700695
530330039001,279,7.2e-05
530330028003,281,1e-06
530330029002,281,0.360987
530330029003,281,0.120504
530330030001,281,9.1e-05
530330033012,281,1e-05
530330033021,281,0.822855
530330033022,281,0.999934
530330033023,281,0.18857
530330034001,281,1.0
530330034002,281,1.0
530330034003,281,1.0
530330035001,281,0.228411
530330035002,281,0.953092
530330035003,281,0.985537
530330047021,281,0.360603
530330047022,281,0.50606
530330047031,281,1.0
530330047032,281,0.393279
530330047033,281,0.404946
530330048001,281,1.0
530330048002,281,0.875238
530330048003,281,0.28195
530330048004,281,1.0
530330049011,281,0.983767
530330049012,281,0.25752
530330049013,281,0.000204
530330049021,281,1e-06
530330016002,282,4.1e-05
530330016003,282,0.000361
530330017011,282,5.8e-05
530330017022,282,0.000418
530330029001,282,0.437866
530330029002,282,0.113264
530330029003,282,1.0
530330030001,282,1.0
530330030002,282,1.0
530330030003,282,1.0
530330030004,282,1.0
530330031001,282,0.667576
530330031003,282,0.824468
530330032021,282,1.3e-05
530330033011,282,0.682661
530330033013,282,0.487352
530330033021,282,0.663566
530330033023,282,0.742848
530330034002,282,0.522853
530330110011,286,0.771324
530330110012,286,0.06068
530330110013,286,0.50952
530330110021,286,0.279453
530330110023,286,0.375334
530330117001,286,0.3635
530330117002,286,0.405625
530330117003,286,0.95121
530330117004,286,0.021494
530330263001,286,7e-06
530330093003,288,0.026978
530330094002,288,0.588145
530330094003,288,0.156344
530330095002,288,7.5e-05
530330095004,288,0.00027
530330100011,288,0.992252
530330100012,288,0.648283
530330100013,288,0.296038
530330100021,288,0.999954
530330100022,288,0.936246
530330100023,288,1.0
530330056001,289,0.634414
530330056002,289,0.033717
530330056003,289,0.529794
530330056004,289,1.0
530330056005,289,0.929124
530330057002,289,1.0
530330057003,289,1.0
530330057004,289,0.783287
530330057005,289,0.014965
530330058011,289,0.066554
530330058012,289,0.543161
530330058013,289,0.079494
530330058031,289,0.887831
530330058032,289,0.606277
530330058041,289,3.9e-05
530330110011,291,0.133085
530330111013,291,0.239792
530330111021,291,0.076359
530330111023,291,0.393766
530330111024,291,0.247044
530330117001,291,0.609567
530330117002,291,9.3e-05
530330117004,291,0.434262
530330118011,291,0.831328
530330118012,291,1.0
530330118013,291,1.0
530330118021,291,0.261482
530330118022,291,0.115219
530330118023,291,0.999851
530330119011,291,0.000754
530330001023,292,0.0001
530330002011,292,0.069834
530330002012,292,0.000143
530330002013,292,0.067232
530330002022,292,0.000381
530330006011,292,1.0
530330006012,292,0.198325
530330006013,292,1.0
530330007001,292,0.999969
530330007002,292,0.769992
530330007003,292,0.672097
530330007004,292,3e-06
530330011001,292,0.652879
530330012011,292,0.999594
530330012012,292,0.40587
530330012013,292,3.3e-05
530330012021,292,0.403013
530330025002,911,0.456869
530330026002,911,0.685027
530330026003,911,1.0
530330026004,911,0.031735
530330036011,911,1.0
530330036012,911,0.422769
530330036013,911,0.682238
530330036021,911,0.819061
530330036022,911,0.059525
530330036023,911,0.509646
530330038002,911,0.080653
530330041012,911,0.029118
530330041013,911,0.875126
530330041022,911,0.274243
530330042012,911,0.343815
530330042021,911,1.0
530330042022,911,0.301313
530330042023,911,0.590809
530330043011,911,1.0
530330043012,911,0.985762
530330043013,911,1.0
530330043021,911,1.0
530330043022,911,1.0
530330043023,911,1.0
530330044011,911,1.0
530330044012,911,1.0
530330044013,911,1.0
530330044021,911,1.0
530330044022,911,1.0
530330044023,911,1.0
530330045001,911,1.0
530330045002,911,1.0
530330046001,911,0.065684
530330046002,911,0.985216
530330046003,911,1.0
530330049012,911,0.003903
530330049013,911,0.357019
530330049021,911,0.615757
530330049022,911,0.228181
530330050001,911,0.805568
530330050002,911,1.0
530330050003,911,0.976687
530330051001,911,1.0
530330051002,911,1.0
530330051003,911,1.0
530330052011,911,0.85502
530330052012,911,1.0
530330052013,911,1.0
530330052021,911,1.0
530330052022,911,0.873101
530330052023,911,1.0
530330053031,911,0.752899
530330053032,911,0.78561
530330053041,911,1.0
530330053042,911,1.0
