draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
120,basic,10008.5,7107.4721,-2901.0279,1.4748,1.2297,2.6362,1.785,1.5744,2.8625
120,gifted,1315.5,1219.7762,-95.7238,,,,,,
121,basic,10008.5,7069.8737,-2938.6263,1.4803,1.227,2.6382,1.7988,1.5845,2.8987
121,gifted,1315.5,1218.5239,-96.9761,,,,,,
122,basic,10008.5,7176.492,-2832.008,1.5366,1.258,2.7633,1.8605,1.6297,3.0071
122,gifted,1315.5,1223.0833,-92.4167,,,,,,
123,basic,10008.5,7134.8132,-2873.6868,1.5019,1.2478,2.6788,1.8184,1.5999,2.9256
123,gifted,1315.5,1217.0426,-98.4574,,,,,,
124,basic,10008.5,7142.3845,-2866.1155,1.5238,1.2527,2.7323,1.8479,1.6182,2.9841
124,gifted,1315.5,1221.158,-94.342,,,,,,
125,basic,10008.5,6984.9816,-3023.5184,1.4355,1.2095,2.5256,1.7477,1.5496,2.8322
125,gifted,1315.5,1216.3488,-99.1512,,,,,,
126,basic,10008.5,7136.1958,-2872.3042,1.4985,1.2475,2.6631,1.8136,1.6007,2.9033
126,gifted,1315.5,1217.4433,-98.0567,,,,,,
127,basic,10008.5,7171.3873,-2837.1127,1.5188,1.2585,2.7121,1.8362,1.6303,2.9676
127,gifted,1315.5,1220.3757,-95.1243,,,,,,
128,basic,10008.5,7116.197,-2892.303,1.4842,1.2437,2.6414,1.7973,1.5911,2.8933
128,gifted,1315.5,1217.8123,-97.6877,,,,,,
129,basic,10008.5,7001.2478,-3007.2522,1.4296,1.2116,2.5137,1.7359,1.5483,2.8165
129,gifted,1315.5,1218.8689,-96.6311,,,,,,
130,basic,10008.5,7173.6829,-2834.8171,1.5201,1.2529,2.7328,1.8371,1.6162,2.9831
130,gifted,1315.5,1219.4341,-96.0659,,,,,,
131,basic,10008.5,7167.4742,-2841.0258,1.526,1.2565,2.7384,1.8467,1.6284,2.9842
131,gifted,1315.5,1218.9978,-96.5022,,,,,,
132,basic,10008.5,7201.6504,-2806.8496,1.5334,1.259,2.7554,1.8515,1.6342,2.9877
132,gifted,1315.5,1217.711,-97.789,,,,,,
133,basic,10008.5,7216.5563,-2791.9437,1.5505,1.259,2.7982,1.8717,1.6375,3.0407
133,gifted,1315.5,1220.125,-95.375,,,,,,
134,basic,10008.5,7244.6784,-2763.8216,1.5343,1.2794,2.7546,1.8453,1.6349,2.9831
134,gifted,1315.5,1220.1617,-95.3383,,,,,,
135,basic,10008.5,7106.3677,-2902.1323,1.5045,1.2397,2.6855,1.8257,1.5913,2.9685
135,gifted,1315.5,1219.5349,-95.9651,,,,,,
136,basic,10008.5,7094.2804,-2914.2196,1.5041,1.2272,2.6846,1.8279,1.5914,2.9563
136,gifted,1315.5,1222.0548,-93.4452,,,,,,
137,basic,10008.5,7232.9167,-2775.5833,1.5428,1.2773,2.7621,1.8588,1.6429,2.9906
137,gifted,1315.5,1216.6302,-98.8698,,,,,,
138,basic,10008.5,7193.5015,-2814.9985,1.5325,1.259,2.7443,1.8506,1.6226,2.9916
138,gifted,1315.5,1215.9537,-99.5463,,,,,,
139,basic,10008.5,7165.0901,-2843.4099,1.521,1.2528,2.7358,1.8403,1.6214,2.9832
139,gifted,1315.5,1218.8287,-96.6713,,,,,,
140,basic,10008.5,7234.3725,-2774.1275,1.5499,1.2773,2.7856,1.869,1.6518,3.033
140,gifted,1315.5,1219.1751,-96.3249,,,,,,
141,basic,10008.5,7151.1117,-2857.3883,1.52,1.2528,2.7337,1.8411,1.6181,2.9832
141,gifted,1315.5,1215.2073,-100.2927,,,,,,
142,basic,10008.5,7133.611,-2874.889,1.5023,1.2495,2.6787,1.8189,1.6016,2.9103
142,gifted,1315.5,1219.021,-96.479,,,,,,
143,basic,10008.5,7166.9483,-2841.5517,1.5298,1.2566,2.7579,1.8513,1.6182,2.9893
143,gifted,1315.5,1217.6609,-97.8391,,,,,,
144,basic,10008.5,6972.7754,-3035.7246,1.4146,1.1982,2.4897,1.72,1.5247,2.7981
144,gifted,1315.5,1219.6749,-95.8251,,,,,,
145,basic,10008.5,7249.1791,-2759.3209,1.5562,1.2844,2.7857,1.8754,1.6545,3.0319
145,gifted,1315.5,1218.0046,-97.4954,,,,,,
146,basic,10008.5,7250.1036,-2758.3964,1.5775,1.2815,2.8322,1.9034,1.6544,3.0766
146,gifted,1315.5,1218.2527,-97.2473,,,,,,
147,basic,10008.5,7251.1058,-2757.3942,1.5854,1.2911,2.846,1.9137,1.6794,3.0946
147,gifted,1315.5,1217.3249,-98.1751,,,,,,
148,basic,10008.5,7036.8538,-2971.6462,1.4626,1.2232,2.5944,1.7785,1.5798,2.8555
148,gifted,1315.5,1217.3163,-98.1837,,,,,,
149,basic,10008.5,7183.9677,-2824.5323,1.5228,1.2529,2.7359,1.8397,1.6094,2.9831
149,gifted,1315.5,1220.2146,-95.2854,,,,,,
