draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders
121,971,gifted,515.16,517.596,500.969,503.338
121,972,basic,261.022,201.329,224.404,166.695
121,974,basic,87.339,78.902,68.15,60.672
121,977,basic,238.216,188.652,153.09,111.523
122,103,basic,262.865,231.19,262.865,231.19
122,104,basic,140.948,56.27,140.948,56.27
122,105,basic,473.348,233.311,473.348,233.311
122,105,gifted,142.627,143.309,142.627,143.309
122,106,basic,468.899,293.4,468.899,293.4
122,106,gifted,92.085,92.525,92.085,92.525
122,107,basic,524.969,257.67,524.969,257.67
122,109,basic,154.022,101.155,154.022,101.155
122,110,basic,398.248,223.725,398.248,223.725
122,113,basic,390.799,239.767,390.799,239.767
122,113,gifted,114.184,114.73,114.184,114.73
122,115,basic,137.435,82.405,137.435,82.405
122,117,basic,249.077,154.801,249.077,154.801
122,117,gifted,47.883,48.111,47.883,48.111
122,118,basic,272.186,145.859,272.186,145.859
122,130,basic,649.011,394.135,649.011,394.135
122,201,basic,77.202,53.403,28.07,15.8
122,202,basic,164.541,89.729,129.341,65.461
122,203,basic,260.286,183.792,198.368,135.116
122,204,basic,178.055,124.204,116.067,72.907
122,208,basic,138.614,113.529,54.421,37.448
122,209,basic,156.882,60.305,16.259,5.651
122,210,basic,193.674,89.13,169.811,75.894
122,211,basic,74.382,48.327,33.966,21.226
122,212,gifted,206.056,207.042,200.858,201.819
122,215,basic,116.805,69.071,43.178,22.109
122,218,basic,157.038,101.869,114.669,73.01
122,220,basic,92.625,73.144,45.618,28.62
122,221,basic,161.996,114.52,50.046,26.224
122,222,basic,137.486,78.912,85.225,37.716
122,225,basic,76.124,40.44,35.768,16.954
122,226,basic,256.904,169.919,186.604,112.334
122,229,basic,254.634,210.379,194.091,156.558
122,230,basic,105.456,73.276,39.625,24.191
122,233,basic,277.453,179.605,141.847,86.882
122,234,basic,75.81,60.913,43.041,31.674
122,235,basic,86.373,55.426,52.494,30.78
122,236,basic,48.095,42.957,35.91,31.381
122,239,basic,257.742,152.553,182.95,100.091
122,241,basic,383.713,137.989,349.296,122.151
122,242,basic,159.354,109.734,142.865,97.252
122,243,basic,214.183,120.857,172.601,95.512
122,244,basic,38.677,35.611,17.856,15.831
122,245,basic,319.506,276.041,273.269,232.117
122,246,basic,232.652,125.877,106.633,51.299
122,247,basic,370.69,134.189,342.123,121.461
122,248,basic,148.432,96.332,103.098,65.48
122,249,basic,32.821,24.833,4.905,2.778
122,250,basic,87.659,66.757,31.39,22.575
122,251,basic,136.519,69.704,96.391,45.858
122,252,basic,234.333,172.151,214.175,154.464
122,255,basic,87.262,59.359,59.73,39.285
122,257,basic,121.764,107.85,84.87,73.138
122,259,basic,163.157,121.296,103.052,71.141
122,261,basic,168.425,153.147,85.638,74.5
122,262,basic,187.479,145.81,135.96,101.698
122,264,basic,77.918,38.316,49.068,22.981
122,266,basic,104.701,87.16,52.954,41.102
122,267,basic,115.135,99.155,75.45,63.388
122,268,basic,111.034,105.482,83.556,79.378
122,269,basic,106.367,98.803,62.662,57.283
122,270,basic,160.855,113.228,86.365,53.345
122,272,basic,40.265,37.79,13.468,12.332
122,275,basic,97.415,91.391,80.174,75.013
122,276,basic,149.936,78.731,107.066,54.567
122,277,basic,133.604,90.605,68.425,44.488
122,279,basic,112.451,53.35,30.461,13.1
122,281,basic,76.961,53.311,8.735,5.079
122,282,basic,78.395,60.45,20.883,13.688
122,286,basic,186.239,108.031,136.876,64.831
122,287,gifted,190.0,190.908,116.745,117.303
122,288,basic,195.973,166.22,136.46,109.682
122,289,basic,105.022,88.308,61.243,48.062
122,291,basic,367.837,249.163,296.869,182.185
122,292,basic,497.887,296.024,213.397,108.756
122,930,basic,399.281,345.267,398.357,344.39
122,935,basic,434.793,310.631,301.437,190.302
122,939,basic,154.092,72.314,98.941,39.863
122,949,basic,377.666,308.261,238.038,179.769
122,955,basic,43.664,41.48,31.304,29.738
122,971,gifted,516.406,518.875,502.882,505.286
122,972,basic,257.652,196.224,220.323,161.933
122,974,basic,86.76,77.421,67.149,58.791
122,977,basic,247.902,184.753,162.643,114.187
123,103,basic,271.565,239.708,271.565,239.708
123,104,basic,135.601,55.397,135.601,55.397
123,105,basic,438.155,215.002,438.155,215.002
123,105,gifted,132.023,133.944,132.023,133.944
123,106,basic,460.219,290.372,460.219,290.372
123,106,gifted,90.38,91.696,90.38,91.696
123,107,basic,526.256,253.869,526.256,253.869
123,109,basic,153.17,100.921,153.17,100.921
123,110,basic,402.359,210.04,402.359,210.04
123,113,basic,388.333,242.308,388.333,242.308
123,113,gifted,113.464,115.115,113.464,115.115
123,115,basic,149.312,91.213,149.312,91.213
123,117,basic,252.17,149.553,252.17,149.553
123,117,gifted,48.477,49.183,48.477,49.183
123,118,basic,265.589,142.373,265.589,142.373
123,130,basic,667.439,386.085,667.439,386.085
123,201,basic,81.054,57.284,31.623,17.495
123,202,basic,169.587,90.932,135.371,66.37
123,203,basic,254.294,184.13,193.593,134.199
123,204,basic,190.161,138.49,122.063,79.071
123,208,basic,132.756,108.097,54.108,36.305
123,209,basic,153.277,55.996,16.546,5.38
123,210,basic,192.06,82.485,168.953,70.08
123,211,basic,78.651,52.848,35.56,22.844
123,212,gifted,205.865,208.861,200.627,203.546
123,215,basic,118.842,68.287,43.752,21.987
123,218,basic,152.397,100.981,111.642,72.457
123,220,basic,92.126,73.264,45.449,28.945
123,221,basic,164.467,110.606,52.099,25.668
123,222,basic,144.88,85.966,90.145,40.77
123,225,basic,88.527,46.332,44.352,20.384
123,226,basic,259.535,161.362,191.536,108.062
123,229,basic,248.531,212.937,188.866,157.709
123,230,basic,108.207,78.878,40.368,25.258
123,233,basic,279.557,182.036,148.466,91.014
123,234,basic,75.986,63.754,41.532,31.435
123,235,basic,84.178,52.561,50.232,28.077
123,236,basic,53.988,47.493,39.54,33.768
123,239,basic,272.123,162.803,195.317,106.81
123,241,basic,384.305,130.703,348.537,114.628
123,242,basic,159.717,111.629,142.885,98.453
123,243,basic,217.303,122.229,176.12,96.819
123,244,basic,35.299,32.625,16.621,14.881
123,245,basic,318.908,271.96,269.282,224.834
123,246,basic,230.081,124.477,107.189,50.528
123,247,basic,368.891,126.154,337.425,112.481
123,248,basic,146.282,98.621,99.987,65.618
123,249,basic,28.029,21.413,4.958,2.814
123,250,basic,86.192,69.211,30.702,22.924
123,251,basic,127.643,61.319,88.413,39.215
123,252,basic,239.517,175.108,217.56,155.594
123,255,basic,86.227,61.433,58.698,40.192
123,257,basic,122.493,108.921,83.954,72.501
123,259,basic,165.168,128.164,108.427,77.294
123,261,basic,169.405,153.572,86.478,74.791
123,262,basic,189.403,150.725,135.701,103.039
123,264,basic,82.304,36.802,54.007,22.861
123,266,basic,107.097,88.531,53.834,41.024
123,267,basic,117.118,100.954,80.203,67.42
123,268,basic,107.405,102.035,80.669,76.636
123,269,basic,102.687,95.554,58.13,53.225
123,270,basic,147.806,107.743,82.028,51.135
123,272,basic,43.913,41.245,14.914,13.696
123,275,basic,97.721,91.782,79.041,74.035
123,276,basic,148.62,73.522,103.953,49.395
123,277,basic,127.217,90.044,62.328,41.974
123,279,basic,105.15,48.572,29.571,12.144
123,281,basic,62.524,45.324,8.486,5.061
123,282,basic,75.211,61.872,20.744,14.065
123,286,basic,181.023,104.842,128.726,60.047
123,287,gifted,190.0,192.765,112.264,113.897
123,288,basic,193.841,168.999,128.927,107.331
123,289,basic,103.788,93.314,60.208,52.028
123,291,basic,361.282,246.3,286.39,175.474
123,292,basic,499.936,299.057,213.838,107.563
123,930,basic,399.048,352.977,398.175,352.147
123,935,basic,434.704,316.699,301.774,193.759
123,939,basic,155.186,68.55,99.244,36.678
123,949,basic,380.16,327.054,241.425,195.466
123,955,basic,43.617,41.436,32.175,30.566
123,971,gifted,516.422,523.937,502.351,509.662
123,972,basic,259.979,199.743,224.099,166.069
123,974,basic,88.29,79.625,68.238,60.576
123,977,basic,231.626,183.294,145.754,106.905
124,103,basic,269.507,245.229,269.507,245.229
124,104,basic,131.433,44.807,131.433,44.807
124,105,basic,459.631,207.149,459.631,207.149
124,105,gifted,138.494,138.552,138.494,138.552
124,106,basic,480.348,282.589,480.348,282.589
124,106,gifted,94.333,94.373,94.333,94.373
124,107,basic,532.858,240.625,532.858,240.625
124,109,basic,145.441,94.237,145.441,94.237
124,110,basic,390.371,195.363,390.371,195.363
124,113,basic,409.774,248.439,409.774,248.439
124,113,gifted,119.728,119.778,119.728,119.778
124,115,basic,143.298,81.936,143.298,81.936
124,117,basic,266.526,155.627,266.526,155.627
124,117,gifted,51.237,51.258,51.237,51.258
124,118,basic,275.151,136.639,275.151,136.639
124,130,basic,657.717,360.612,657.717,360.612
124,201,basic,80.214,57.556,30.688,17.41
124,202,basic,168.071,85.268,134.6,61.979
124,203,basic,240.319,181.048,187.526,136.503
124,204,basic,175.753,133.476,109.648,73.523
124,208,basic,128.733,109.279,51.137,35.743
124,209,basic,156.667,48.127,15.248,4.154
124,210,basic,193.838,76.915,170.765,65.583
124,211,basic,70.622,47.154,32.194,20.541
124,212,gifted,205.665,205.751,200.064,200.148
124,215,basic,118.957,64.839,46.338,21.694
124,218,basic,154.86,100.083,111.335,70.425
124,220,basic,91.898,76.883,40.853,28.39
124,221,basic,167.12,115.757,53.869,27.555
124,222,basic,153.047,84.904,103.246,42.676
124,225,basic,86.767,43.198,42.37,18.595
124,226,basic,254.905,162.554,183.527,105.112
124,229,basic,261.956,236.579,200.07,177.788
124,230,basic,116.322,86.456,40.589,26.124
124,233,basic,280.677,179.192,146.616,88.081
124,234,basic,78.998,68.413,43.574,34.772
124,235,basic,85.028,52.752,52.209,29.006
124,236,basic,48.131,43.547,35.758,31.793
124,239,basic,284.99,170.063,205.201,111.919
124,241,basic,383.143,113.999,349.612,100.761
124,242,basic,159.936,114.039,144.619,101.838
124,243,basic,218.487,116.656,179.149,93.727
124,244,basic,36.667,34.003,17.055,15.371
124,245,basic,320.296,287.701,273.398,243.148
124,246,basic,232.164,119.711,107.57,48.643
124,247,basic,376.113,111.569,343.336,99.236
124,248,basic,146.128,96.67,98.527,63.407
124,249,basic,30.997,24.383,5.245,3.043
124,250,basic,85.961,70.952,32.128,24.727
124,251,basic,134.867,62.144,93.286,39.833
124,252,basic,242.543,188.569,220.886,168.207
124,255,basic,87.617,61.987,58.65,39.829
124,257,basic,121.243,112.863,81.14,74.765
124,259,basic,158.691,129.017,101.129,75.661
124,261,basic,173.116,160.934,86.059,78.23
124,262,basic,188.758,157.567,132.196,105.5
124,264,basic,76.237,31.162,49.331,19.063
124,266,basic,104.35,91.458,51.99,42.321
124,267,basic,122.786,112.931,81.405,73.716
124,268,basic,108.096,102.691,80.952,76.904
124,269,basic,103.36,97.285,63.411,59.334
124,270,basic,169.995,126.66,96.772,61.65
124,272,basic,42.106,39.675,15.362,14.269
124,275,basic,93.09,88.061,74.861,70.744
124,276,basic,146.378,68.154,104.566,46.956
124,277,basic,127.307,90.113,64.326,43.358
124,279,basic,102.275,42.751,28.318,10.628
124,281,basic,68.449,49.26,9.269,5.463
124,282,basic,74.244,62.648,21.882,15.379
124,286,basic,180.077,107.717,128.144,61.003
124,287,gifted,190.0,190.08,115.634,115.682
124,288,basic,188.167,165.17,129.776,109.699
124,289,basic,102.485,92.591,59.569,51.852
124,291,basic,362.915,257.306,289.732,187.527
124,292,basic,498.339,286.925,217.052,104.829
124,930,basic,399.657,364.143,398.977,363.497
124,935,basic,435.376,325.21,307.961,205.214
124,939,basic,149.132,63.567,91.938,32.626
124,949,basic,382.831,332.262,247.041,203.265
124,955,basic,45.196,42.936,32.727,31.091
124,971,gifted,515.492,515.708,501.156,501.366
124,972,basic,260.482,208.078,223.202,172.717
124,974,basic,87.427,80.5,66.46,60.581
124,977,basic,241.165,199.187,155.641,120.149
125,103,basic,268.187,242.928,268.187,242.928
125,104,basic,157.893,51.856,157.893,51.856
125,105,basic,432.212,187.928,432.212,187.928
125,105,gifted,130.232,131.523,130.232,131.523
125,106,basic,464.229,284.598,464.229,284.598
125,106,gifted,91.168,92.072,91.168,92.072
125,107,basic,516.108,222.495,516.108,222.495
125,109,basic,149.6,96.591,149.6,96.591
125,110,basic,407.753,196.233,407.753,196.233
125,113,basic,405.518,235.539,405.518,235.539
125,113,gifted,118.485,119.659,118.485,119.659
125,115,basic,154.792,90.664,154.792,90.664
125,117,basic,268.123,153.166,268.123,153.166
125,117,gifted,51.544,52.055,51.544,52.055
125,118,basic,270.529,133.377,270.529,133.377
125,130,basic,659.942,376.891,659.942,376.891
125,201,basic,79.313,61.877,27.453,14.8
125,202,basic,165.111,88.243,130.56,60.867
125,203,basic,247.486,192.044,186.89,136.561
125,204,basic,173.862,132.618,110.388,72.326
125,208,basic,136.037,112.988,52.628,33.785
125,209,basic,144.172,46.943,14.039,3.824
125,210,basic,192.863,76.44,170.516,64.236
125,211,basic,71.774,50.51,32.365,21.374
125,212,gifted,205.755,207.795,200.267,202.253
125,215,basic,118.321,72.235,43.072,21.871
125,218,basic,156.869,110.198,114.541,77.942
125,220,basic,94.783,73.81,45.036,26.55
125,221,basic,162.956,118.824,54.319,24.156
125,222,basic,143.126,88.657,89.004,38.35
125,225,basic,80.841,41.54,39.091,16.372
125,226,basic,271.538,175.009,205.722,114.367
125,229,basic,256.155,231.178,193.34,171.504
125,230,basic,117.245,92.232,44.621,28.583
125,233,basic,280.002,192.928,151.014,94.815
125,234,basic,76.779,66.145,42.112,33.213
125,235,basic,85.829,57.26,52.812,30.547
125,236,basic,49.237,43.603,37.412,32.369
125,239,basic,263.455,157.446,189.715,99.009
125,241,basic,385.738,108.709,353.743,95.177
125,242,basic,155.624,117.214,140.298,103.787
125,243,basic,220.905,124.925,176.465,96.12
125,244,basic,38.623,35.247,18.087,15.738
125,245,basic,322.812,287.716,274.905,242.203
125,246,basic,233.82,126.2,106.836,47.593
125,247,basic,374.944,108.097,347.442,96.897
125,248,basic,148.908,106.219,104.581,71.731
125,249,basic,30.192,26.22,4.916,2.639
125,250,basic,87.92,77.749,31.592,25.287
125,251,basic,130.984,60.717,92.977,38.654
125,252,basic,228.729,179.205,206.441,158.058
125,255,basic,86.717,66.252,59.627,43.056
125,257,basic,119.592,110.75,79.868,73.013
125,259,basic,161.517,132.859,99.644,74.312
125,261,basic,172.299,158.633,90.748,81.159
125,262,basic,181.218,156.739,125.853,104.185
125,264,basic,81.65,35.459,53.15,21.2
125,266,basic,105.387,94.498,52.492,44.262
125,267,basic,126.482,118.633,87.102,81.223
125,268,basic,105.302,100.037,77.551,73.674
125,269,basic,109.982,102.993,63.997,59.307
125,270,basic,151.594,118.606,81.221,51.936
125,272,basic,40.968,38.364,14.761,13.468
125,275,basic,93.847,88.072,75.971,71.091
125,276,basic,148.069,71.751,104.047,47.414
125,277,basic,128.949,96.511,64.174,44.686
125,279,basic,104.457,45.559,29.506,10.944
125,281,basic,65.941,51.772,8.702,5.163
125,282,basic,74.914,65.934,20.311,14.169
125,286,basic,187.458,103.346,139.08,57.724
125,287,gifted,190.0,191.884,111.865,112.974
125,288,basic,183.258,155.388,123.2,98.333
125,289,basic,106.745,95.506,61.241,52.302
125,291,basic,372.078,235.21,299.245,165.824
125,292,basic,499.209,295.963,208.234,94.006
125,930,basic,398.816,349.954,397.76,348.951
125,935,basic,434.98,310.623,301.583,184.398
125,939,basic,153.852,62.452,97.995,29.87
125,949,basic,375.233,319.321,240.307,191.142
125,955,basic,43.144,40.985,31.465,29.89
125,971,gifted,515.402,520.512,500.847,505.812
125,972,basic,255.077,197.919,219.409,164.034
125,974,basic,87.484,79.881,65.831,59.311
125,977,basic,232.884,195.32,144.228,111.362
126,103,basic,276.518,255.181,276.518,255.181
126,104,basic,138.742,50.808,138.742,50.808
126,105,basic,442.91,213.191,442.91,213.191
126,105,gifted,133.455,134.869,133.455,134.869
126,106,basic,464.644,299.506,464.644,299.506
126,106,gifted,91.249,92.216,91.249,92.216
126,107,basic,485.78,237.36,485.78,237.36
126,109,basic,157.254,107.297,157.254,107.297
126,110,basic,402.098,217.531,402.098,217.531
126,113,basic,392.5,248.316,392.5,248.316
126,113,gifted,114.681,115.896,114.681,115.896
126,115,basic,143.736,89.309,143.736,89.309
126,117,basic,266.567,166.256,266.567,166.256
126,117,gifted,51.245,51.788,51.245,51.788
126,118,basic,266.119,141.587,266.119,141.587
126,130,basic,663.454,401.026,663.454,401.026
126,201,basic,83.367,58.121,32.49,17.247
126,202,basic,172.942,86.219,139.98,63.092
126,203,basic,261.847,190.726,198.764,138.503
126,204,basic,177.841,129.833,112.01,71.027
126,208,basic,132.527,113.015,52.86,37.464
126,209,basic,143.344,45.57,14.796,4.107
126,210,basic,194.279,77.033,169.462,64.488
126,211,basic,77.749,50.557,36.154,22.253
126,212,gifted,205.721,207.901,200.179,202.3
126,215,basic,117.848,66.738,45.081,22.411
126,218,basic,156.629,100.709,113.198,71.011
126,220,basic,87.455,70.436,40.607,25.932
126,221,basic,166.216,114.311,53.086,25.719
126,222,basic,145.987,84.694,92.711,40.257
126,225,basic,90.553,44.599,44.609,19.019
126,226,basic,250.953,160.556,178.455,101.138
126,229,basic,253.308,221.857,192.725,164.446
126,230,basic,112.315,80.242,43.865,26.615
126,233,basic,280.441,178.512,144.397,85.458
126,234,basic,76.997,64.629,43.671,33.001
126,235,basic,83.682,52.994,48.379,27.258
126,236,basic,51.427,45.728,37.919,32.896
126,239,basic,274.413,156.312,202.264,104.311
126,241,basic,383.407,112.902,350.211,99.448
126,242,basic,155.376,109.003,138.901,95.972
126,243,basic,218.703,116.279,176.563,91.42
126,244,basic,35.608,32.854,16.344,14.553
126,245,basic,315.042,277.321,270.17,234.693
126,246,basic,226.998,115.416,106.33,46.259
126,247,basic,370.906,109.862,341.703,98.508
126,248,basic,149.236,97.569,101.093,64.102
126,249,basic,27.016,21.157,4.567,2.562
126,250,basic,85.77,68.899,31.687,23.562
126,251,basic,135.679,61.635,95.229,39.617
126,252,basic,233.231,174.468,210.27,153.284
126,255,basic,86.559,60.543,57.747,38.636
126,257,basic,122.475,111.851,83.61,74.93
126,259,basic,158.982,124.325,101.177,71.965
126,261,basic,175.143,160.803,87.153,77.212
126,262,basic,180.646,146.87,124.934,96.159
126,264,basic,80.382,33.762,52.289,20.601
126,266,basic,107.612,92.234,54.949,43.084
126,267,basic,118.431,107.361,79.546,70.705
126,268,basic,111.768,106.18,84.238,80.026
126,269,basic,102.013,95.607,58.212,53.996
126,270,basic,160.061,113.976,91.83,54.955
126,272,basic,40.713,38.205,13.38,12.238
126,275,basic,98.482,92.737,78.625,73.873
126,276,basic,147.02,69.046,100.43,44.965
126,277,basic,125.014,86.338,62.426,40.813
126,279,basic,107.91,45.46,30.272,11.27
126,281,basic,68.89,48.901,9.33,5.336
126,282,basic,75.826,62.338,21.017,13.915
126,286,basic,181.789,106.072,129.34,58.579
126,287,gifted,190.0,192.013,113.434,114.635
126,288,basic,185.316,160.801,125.434,103.913
126,289,basic,109.354,98.983,64.288,56.253
126,291,basic,362.653,253.198,288.252,182.337
126,292,basic,498.285,292.615,215.042,104.296
126,930,basic,399.088,357.43,398.198,356.585
126,935,basic,436.166,316.339,305.845,194.939
126,939,basic,151.713,64.866,95.726,33.54
126,949,basic,384.257,328.293,248.095,199.075
126,955,basic,45.81,43.519,33.763,32.075
126,971,gifted,515.358,520.818,500.438,505.74
126,972,basic,260.158,206.294,222.919,171.102
126,974,basic,87.076,78.57,67.428,59.904
126,977,basic,235.686,186.859,150.495,109.918
127,103,basic,270.615,247.921,270.615,247.921
127,104,basic,139.891,54.76,139.891,54.76
127,105,basic,452.557,230.993,452.557,230.993
127,105,gifted,136.362,137.815,136.362,137.815
127,106,basic,459.69,305.925,459.69,305.925
127,106,gifted,90.277,91.238,90.277,91.238
127,107,basic,535.296,273.459,535.296,273.459
127,109,basic,145.929,100.267,145.929,100.267
127,110,basic,388.042,222.543,388.042,222.543
127,113,basic,382.672,245.095,382.672,245.095
127,113,gifted,111.81,113.001,111.81,113.001
127,115,basic,151.312,97.435,151.312,97.435
127,117,basic,269.43,171.894,269.43,171.894
127,117,gifted,51.795,52.347,51.795,52.347
127,118,basic,265.573,147.972,265.573,147.972
127,130,basic,666.004,422.858,666.004,422.858
127,201,basic,77.869,53.102,30.025,15.909
127,202,basic,166.206,85.57,131.281,61.231
127,203,basic,261.041,182.234,199.888,133.812
127,204,basic,174.932,121.401,112.722,68.66
127,208,basic,139.067,114.349,54.506,38.107
127,209,basic,147.426,52.921,14.012,4.446
127,210,basic,192.156,81.374,167.327,68.227
127,211,basic,82.821,53.308,38.548,23.663
127,212,gifted,205.627,207.818,200.311,202.445
127,215,basic,120.981,70.088,45.656,23.604
127,218,basic,159.377,102.303,114.99,72.135
127,220,basic,89.085,69.36,42.759,25.396
127,221,basic,164.483,110.506,52.05,24.795
127,222,basic,139.301,78.734,87.136,36.978
127,225,basic,87.615,44.168,44.126,19.332
127,226,basic,256.774,161.411,185.247,104.582
127,229,basic,243.413,201.899,183.382,147.722
127,230,basic,117.4,80.92,49.249,29.289
127,233,basic,279.982,177.616,148.171,88.072
127,234,basic,74.018,59.631,42.695,30.953
127,235,basic,76.82,48.578,44.707,25.58
127,236,basic,51.312,44.695,39.102,33.096
127,239,basic,269.9,154.816,193.513,101.048
127,241,basic,384.358,126.635,350.645,111.896
127,242,basic,161.665,110.709,144.077,97.289
127,243,basic,217.852,119.446,172.833,92.3
127,244,basic,37.245,34.369,16.542,14.7
127,245,basic,319.517,270.443,272.47,225.788
127,246,basic,227.01,118.815,103.965,46.954
127,247,basic,364.403,121.163,333.626,108.126
127,248,basic,146.593,95.197,101.109,63.892
127,249,basic,31.322,23.862,4.196,2.309
127,250,basic,81.91,63.148,29.906,21.554
127,251,basic,139.128,65.49,98.686,42.825
127,252,basic,245.9,173.503,223.577,154.073
127,255,basic,88.197,60.649,59.043,39.04
127,257,basic,124.465,108.977,85.74,72.573
127,259,basic,157.412,118.595,95.213,64.938
127,261,basic,167.424,151.492,82.929,71.222
127,262,basic,187.952,145.015,138.182,101.815
127,264,basic,80.632,36.445,51.783,22.105
127,266,basic,107.606,87.239,58.552,44.068
127,267,basic,118.072,101.49,76.895,64.204
127,268,basic,111.988,106.389,85.108,80.853
127,269,basic,107.844,100.474,58.004,53.126
127,270,basic,152.374,105.224,86.163,50.918
127,272,basic,40.898,38.309,14.761,13.479
127,275,basic,90.985,84.963,72.688,67.581
127,276,basic,150.837,74.055,105.661,49.871
127,277,basic,127.924,86.69,64.04,41.327
127,279,basic,110.034,49.525,29.704,11.893
127,281,basic,67.641,47.129,8.807,4.991
127,282,basic,77.746,60.85,22.165,14.274
127,286,basic,181.311,99.495,132.033,57.009
127,287,gifted,190.0,192.024,115.02,116.245
127,288,basic,190.856,162.522,123.532,98.565
127,289,basic,107.532,96.123,63.317,54.313
127,291,basic,365.343,247.927,290.035,177.295
127,292,basic,497.36,297.778,210.844,105.226
127,930,basic,399.327,348.039,398.412,347.17
127,935,basic,436.632,312.78,306.283,193.562
127,939,basic,153.937,69.043,98.439,37.118
127,949,basic,376.972,316.63,241.7,189.722
127,955,basic,44.338,42.121,32.776,31.138
127,971,gifted,515.761,521.256,501.937,507.284
127,972,basic,263.838,203.1,227.251,169.358
127,974,basic,86.036,76.472,67.82,59.167
127,977,basic,237.113,180.078,147.827,104.006
128,103,basic,261.453,219.239,261.453,219.239
128,104,basic,129.606,63.711,129.606,63.711
128,105,basic,434.799,235.438,434.799,235.438
128,105,gifted,131.011,133.093,131.011,133.093
128,106,basic,464.12,311.043,464.12,311.043
128,106,gifted,91.146,92.594,91.146,92.594
128,107,basic,508.38,263.549,508.38,263.549
128,109,basic,155.61,102.725,155.61,102.725
128,110,basic,376.997,223.931,376.997,223.931
128,113,basic,386.528,240.941,386.528,240.941
128,113,gifted,112.936,114.73,112.936,114.73
128,115,basic,152.55,99.033,152.55,99.033
128,117,basic,250.942,153.473,250.942,153.473
128,117,gifted,48.241,49.007,48.241,49.007
128,118,basic,263.638,152.562,263.638,152.562
128,130,basic,659.619,427.27,659.619,427.27
128,201,basic,78.147,54.54,30.155,16.027
128,202,basic,177.138,94.624,145.187,70.386
128,203,basic,249.934,173.202,192.264,127.72
128,204,basic,180.658,122.75,114.391,68.237
128,208,basic,129.217,98.963,55.806,35.075
128,209,basic,148.641,73.614,14.307,6.18
128,210,basic,192.74,99.171,170.511,84.593
128,211,basic,78.458,52.764,35.559,22.769
128,212,gifted,205.737,209.006,200.486,203.671
128,215,basic,121.327,76.897,45.567,25.343
128,218,basic,157.48,110.005,114.661,78.207
128,220,basic,84.283,63.861,38.206,22.088
128,221,basic,162.005,115.387,49.695,25.347
128,222,basic,149.733,80.084,97.282,38.458
128,225,basic,81.623,46.973,39.704,19.701
128,226,basic,254.576,168.469,181.017,106.557
128,229,basic,252.552,196.798,192.942,145.937
128,230,basic,111.423,79.531,40.34,24.448
128,233,basic,282.144,193.533,152.849,98.026
128,234,basic,77.078,58.454,42.484,28.671
128,235,basic,73.972,47.779,44.738,25.804
128,236,basic,51.663,43.667,38.205,30.898
128,239,basic,292.358,167.971,218.01,113.992
128,241,basic,384.244,159.359,349.78,139.987
128,242,basic,148.835,101.642,132.689,89.236
128,243,basic,218.111,135.88,176.119,106.926
128,244,basic,35.836,32.206,16.474,13.812
128,245,basic,315.925,249.682,264.957,202.733
128,246,basic,219.696,129.142,100.547,50.322
128,247,basic,371.331,160.652,341.164,143.764
128,248,basic,147.704,101.1,101.311,67.427
128,249,basic,28.453,21.302,4.295,2.333
128,250,basic,84.262,64.099,29.814,21.02
128,251,basic,135.261,74.775,94.857,48.158
128,252,basic,256.865,178.689,236.584,160.972
128,255,basic,84.292,60.407,56.574,38.813
128,257,basic,121.025,101.149,79.781,63.449
128,259,basic,168.085,120.239,107.621,70.052
128,261,basic,166.886,142.215,88.038,67.514
128,262,basic,191.09,143.93,137.702,98.532
128,264,basic,80.663,44.879,54.32,28.467
128,266,basic,106.578,85.54,54.296,39.862
128,267,basic,118.731,93.59,81.096,62.134
128,268,basic,108.193,102.695,79.74,75.664
128,269,basic,106.896,94.436,61.59,51.557
128,270,basic,165.2,106.458,100.172,54.171
128,272,basic,41.082,37.7,13.389,11.392
128,275,basic,92.194,83.453,74.099,66.256
128,276,basic,147.471,85.233,105.217,58.238
128,277,basic,123.107,86.942,58.622,39.065
128,279,basic,102.708,56.866,28.868,14.087
128,281,basic,65.408,47.413,8.131,4.767
128,282,basic,72.908,56.671,19.194,12.14
128,286,basic,182.262,107.022,128.843,60.761
128,287,gifted,190.0,193.018,113.168,114.966
128,288,basic,187.02,150.873,124.721,91.872
128,289,basic,105.99,87.609,61.173,46.872
128,291,basic,360.955,234.33,285.108,165.036
128,292,basic,497.33,312.055,209.928,108.757
128,930,basic,399.604,299.358,398.792,298.586
128,935,basic,435.386,300.645,301.011,180.038
128,939,basic,153.914,75.728,97.669,39.482
128,949,basic,383.831,300.382,246.21,176.76
128,955,basic,43.252,40.078,31.629,29.037
128,971,gifted,515.856,524.051,501.778,509.75
128,972,basic,263.351,189.226,227.652,157.04
128,974,basic,87.662,72.152,67.681,53.34
128,977,basic,235.077,168.744,148.775,98.388
129,103,basic,263.993,236.682,263.993,236.682
129,104,basic,135.711,51.775,135.711,51.775
129,105,basic,451.566,217.432,451.566,217.432
129,105,gifted,136.063,137.557,136.063,137.557
129,106,basic,464.48,304.046,464.48,304.046
129,106,gifted,91.217,92.219,91.217,92.219
129,107,basic,532.706,247.764,532.706,247.764
129,109,basic,153.244,99.81,153.244,99.81
129,110,basic,397.459,198.85,397.459,198.85
129,113,basic,386.157,234.926,386.157,234.926
129,113,gifted,112.828,114.066,112.828,114.066
129,115,basic,152.8,99.128,152.8,99.128
