draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
92,basic,10008.5,10245.9883,237.4883,1.5122,1.2252,2.722,1.6057,1.338,2.9382
92,gifted,1315.5,1315.5,0.0,,,,,,
93,basic,10008.5,10293.912,285.412,1.5378,1.2472,2.7562,1.63,1.3603,2.9582
93,gifted,1315.5,1315.5,0.0,,,,,,
94,basic,10008.5,10239.4827,230.9827,1.5732,1.2872,2.8155,1.6585,1.3897,2.9702
94,gifted,1315.5,1315.5,0.0,,,,,,
95,basic,10008.5,10267.3526,258.8526,1.5436,1.2554,2.7633,1.6314,1.3691,2.9593
95,gifted,1315.5,1315.5,0.0,,,,,,
96,basic,10008.5,10260.2276,251.7276,1.6059,1.2865,2.8464,1.6869,1.3902,2.9989
96,gifted,1315.5,1315.5,0.0,,,,,,
97,basic,10008.5,10218.4973,209.9973,1.6138,1.3039,2.8466,1.6972,1.3992,3.0318
97,gifted,1315.5,1315.5,0.0,,,,,,
98,basic,10008.5,10243.5732,235.0732,1.5237,1.2347,2.7424,1.6169,1.3465,2.9593
98,gifted,1315.5,1315.5,0.0,,,,,,
99,basic,10008.5,10173.626,165.126,1.5879,1.2897,2.842,1.6706,1.3943,2.9703
99,gifted,1315.5,1315.5,0.0,,,,,,
100,basic,10008.5,10242.2269,233.7269,1.57,1.2539,2.8206,1.6577,1.3691,2.9704
100,gifted,1315.5,1315.5,0.0,,,,,,
101,basic,10008.5,10250.684,242.184,1.5174,1.2233,2.722,1.6118,1.3347,2.9283
101,gifted,1315.5,1315.5,0.0,,,,,,
102,basic,10008.5,10268.1508,259.6508,1.5778,1.259,2.8157,1.668,1.3767,2.9736
102,gifted,1315.5,1315.5,0.0,,,,,,
103,basic,10008.5,10253.3037,244.8037,1.529,1.2252,2.7555,1.6217,1.3447,2.9593
103,gifted,1315.5,1315.5,0.0,,,,,,
104,basic,10008.5,10281.1994,272.6994,1.5573,1.259,2.7994,1.6486,1.3768,2.97
104,gifted,1315.5,1315.5,0.0,,,,,,
105,basic,10008.5,10257.4925,248.9925,1.5132,1.2251,2.6857,1.6049,1.3353,2.8844
105,gifted,1315.5,1315.5,0.0,,,,,,
106,basic,10008.5,10220.5832,212.0832,1.5402,1.2529,2.7854,1.6312,1.3693,2.9623
106,gifted,1315.5,1315.5,0.0,,,,,,
107,basic,10008.5,10231.7189,223.2189,1.5693,1.259,2.8156,1.6575,1.3767,2.9701
107,gifted,1315.5,1315.5,0.0,,,,,,
108,basic,10008.5,10248.2955,239.7955,1.6095,1.304,2.8581,1.695,1.4028,3.0405
108,gifted,1315.5,1315.5,0.0,,,,,,
109,basic,10008.5,10289.7342,281.2342,1.562,1.259,2.8153,1.6519,1.3769,2.9701
109,gifted,1315.5,1315.5,0.0,,,,,,
110,basic,10008.5,10253.7806,245.2806,1.589,1.259,2.846,1.6745,1.378,2.9832
110,gifted,1315.5,1315.5,0.0,,,,,,
111,basic,10008.5,10274.2763,265.7763,1.6025,1.3067,2.8462,1.6871,1.4054,2.9839
111,gifted,1315.5,1315.5,0.0,,,,,,
112,basic,10008.5,10271.9555,263.4555,1.5683,1.259,2.7926,1.6577,1.378,2.9704
112,gifted,1315.5,1315.5,0.0,,,,,,
113,basic,10008.5,10251.4863,242.9863,1.6266,1.3281,2.8623,1.71,1.4177,3.0406
113,gifted,1315.5,1315.5,0.0,,,,,,
114,basic,10008.5,10231.3286,222.8286,1.5672,1.259,2.8131,1.6517,1.3725,2.97
114,gifted,1315.5,1315.5,0.0,,,,,,
115,basic,10008.5,10265.408,256.908,1.5445,1.2566,2.7855,1.6344,1.372,2.9594
115,gifted,1315.5,1315.5,0.0,,,,,,
116,basic,10008.5,10216.1651,207.6651,1.5865,1.2748,2.8459,1.6731,1.3794,2.9832
116,gifted,1315.5,1315.5,0.0,,,,,,
117,basic,10008.5,10257.7322,249.2322,1.5929,1.2898,2.8463,1.6783,1.3946,2.9989
117,gifted,1315.5,1315.5,0.0,,,,,,
118,basic,10008.5,10257.4576,248.9576,1.5364,1.2527,2.7855,1.6239,1.3601,2.9593
118,gifted,1315.5,1315.5,0.0,,,,,,
119,basic,10008.5,10242.1044,233.6044,1.5223,1.2274,2.7547,1.614,1.3434,2.9593
119,gifted,1315.5,1315.5,0.0,,,,,,
120,basic,10008.5,10270.0705,261.5705,1.5161,1.2415,2.7221,1.6073,1.352,2.9046
120,gifted,1315.5,1315.5,0.0,,,,,,
