draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
100,gifted,1315.5,1479.4186,163.9186,,,,,,
101,basic,10008.5,15590.9381,5582.4381,1.5155,1.2457,2.7121,1.4957,1.2233,2.638
101,gifted,1315.5,1474.7274,159.2274,,,,,,
102,basic,10008.5,15005.363,4996.863,1.5639,1.259,2.8155,1.5234,1.2257,2.7064
102,gifted,1315.5,1478.1385,162.6385,,,,,,
103,basic,10008.5,16577.909,6569.409,1.5458,1.2565,2.7775,1.5307,1.2389,2.6846
103,gifted,1315.5,1478.7681,163.2681,,,,,,
104,basic,10008.5,14947.9438,4939.4438,1.5551,1.2527,2.7857,1.5254,1.2251,2.6858
104,gifted,1315.5,1475.5654,160.0654,,,,,,
105,basic,10008.5,15149.6999,5141.1999,1.5693,1.2577,2.8154,1.5446,1.2303,2.7364
105,gifted,1315.5,1475.1138,159.6138,,,,,,
106,basic,10008.5,17504.3955,7495.8955,1.5685,1.2821,2.8153,1.5685,1.2592,2.7778
106,gifted,1315.5,1474.3866,158.8866,,,,,,
107,basic,10008.5,16510.1858,6501.6858,1.5639,1.2729,2.7994,1.55,1.2482,2.739
107,gifted,1315.5,1481.245,165.745,,,,,,
108,basic,10008.5,15739.6789,5731.1789,1.5791,1.2874,2.8158,1.5551,1.2527,2.7433
108,gifted,1315.5,1476.3921,160.8921,,,,,,
109,basic,10008.5,15650.4107,5641.9107,1.5927,1.2898,2.84,1.5869,1.259,2.8151
109,gifted,1315.5,1474.7367,159.2367,,,,,,
110,basic,10008.5,16401.8211,6393.3211,1.5522,1.259,2.7982,1.5543,1.244,2.7454
110,gifted,1315.5,1478.7818,163.2818,,,,,,
111,basic,10008.5,14789.1727,4780.6727,1.5881,1.2803,2.8428,1.5572,1.2475,2.763
111,gifted,1315.5,1481.2684,165.7684,,,,,,
112,basic,10008.5,15431.6989,5423.1989,1.6011,1.312,2.8461,1.5768,1.259,2.7991
112,gifted,1315.5,1478.1402,162.6402,,,,,,
113,basic,10008.5,15072.2041,5063.7041,1.5527,1.259,2.7858,1.5307,1.2338,2.7069
113,gifted,1315.5,1471.4973,155.9973,,,,,,
114,basic,10008.5,15886.4595,5877.9595,1.5055,1.2242,2.6874,1.493,1.2181,2.6378
114,gifted,1315.5,1477.3201,161.8201,,,,,,
115,basic,10008.5,16829.5078,6821.0078,1.5898,1.3025,2.846,1.5986,1.2814,2.8447
115,gifted,1315.5,1468.84,153.34,,,,,,
116,basic,10008.5,16034.5778,6026.0778,1.5773,1.2793,2.8206,1.5577,1.2476,2.7555
116,gifted,1315.5,1476.3403,160.8403,,,,,,
117,basic,10008.5,16339.3243,6330.8243,1.517,1.2416,2.7155,1.5258,1.2252,2.6857
117,gifted,1315.5,1477.2271,161.7271,,,,,,
118,basic,10008.5,15594.9196,5586.4196,1.5618,1.259,2.8146,1.549,1.2475,2.7393
118,gifted,1315.5,1475.2901,159.7901,,,,,,
119,basic,10008.5,15643.7846,5635.2846,1.5834,1.259,2.8422,1.5807,1.2475,2.8152
119,gifted,1315.5,1476.5508,161.0508,,,,,,
120,basic,10008.5,17309.6137,7301.1137,1.5738,1.2701,2.8206,1.5765,1.2581,2.7981
120,gifted,1315.5,1472.7739,157.2739,,,,,,
121,basic,10008.5,16322.3019,6313.8019,1.5818,1.3024,2.8165,1.5646,1.259,2.7592
121,gifted,1315.5,1473.7564,158.2564,,,,,,
122,basic,10008.5,14236.8912,4228.3912,1.5876,1.2872,2.8428,1.5777,1.2527,2.8155
122,gifted,1315.5,1484.9209,169.4209,,,,,,
123,basic,10008.5,16213.6966,6205.1966,1.581,1.2657,2.8322,1.5784,1.2527,2.7982
123,gifted,1315.5,1475.746,160.246,,,,,,
124,basic,10008.5,15090.3015,5081.8015,1.5764,1.2821,2.8205,1.5351,1.2416,2.7285
124,gifted,1315.5,1478.0454,162.5454,,,,,,
125,basic,10008.5,15146.4668,5137.9668,1.5702,1.259,2.8154,1.5422,1.2378,2.7334
125,gifted,1315.5,1476.6563,161.1563,,,,,,
126,basic,10008.5,15943.0537,5934.5537,1.6062,1.3031,2.8465,1.583,1.259,2.8117
126,gifted,1315.5,1479.4495,163.9495,,,,,,
127,basic,10008.5,15194.8928,5186.3928,1.5238,1.2414,2.7423,1.5039,1.2208,2.663
127,gifted,1315.5,1477.3915,161.8915,,,,,,
128,basic,10008.5,15674.2825,5665.7825,1.6342,1.3042,2.8798,1.6369,1.2815,2.9005
128,gifted,1315.5,1472.182,156.682,,,,,,
129,basic,10008.5,15045.3735,5036.8735,1.6039,1.2815,2.8465,1.575,1.2526,2.8117
129,gifted,1315.5,1481.393,165.893,,,,,,
130,basic,10008.5,15861.0239,5852.5239,1.6082,1.3068,2.8465,1.5803,1.259,2.8094
130,gifted,1315.5,1479.8064,164.3064,,,,,,
131,basic,10008.5,15249.0497,5240.5497,1.5741,1.259,2.8185,1.5534,1.2419,2.7545
131,gifted,1315.5,1471.6954,156.1954,,,,,,
132,basic,10008.5,16067.4808,6058.9808,1.5164,1.2395,2.7003,1.5221,1.2252,2.6788
132,gifted,1315.5,1481.815,166.315,,,,,,
133,basic,10008.5,15365.2984,5356.7984,1.5149,1.2348,2.6981,1.4912,1.2181,2.6289
133,gifted,1315.5,1475.0796,159.5796,,,,,,
134,basic,10008.5,16052.7144,6044.2144,1.5762,1.259,2.8158,1.559,1.2476,2.7547
134,gifted,1315.5,1477.3498,161.8498,,,,,,
135,basic,10008.5,15672.5422,5664.0422,1.5613,1.259,2.8113,1.5608,1.2437,2.7775
135,gifted,1315.5,1482.7578,167.2578,,,,,,
136,basic,10008.5,17438.7316,7430.2316,1.6121,1.3315,2.8464,1.6013,1.2872,2.838
136,gifted,1315.5,1477.5122,162.0122,,,,,,
137,basic,10008.5,15605.0017,5596.5017,1.5598,1.2748,2.7982,1.5503,1.2527,2.7423
137,gifted,1315.5,1473.9043,158.4043,,,,,,
138,basic,10008.5,14896.904,4888.404,1.5521,1.2527,2.7857,1.5399,1.2252,2.7334
138,gifted,1315.5,1475.1342,159.6342,,,,,,
139,basic,10008.5,15977.3773,5968.8773,1.5878,1.2815,2.8429,1.5656,1.2496,2.7855
139,gifted,1315.5,1480.3929,164.8929,,,,,,
140,basic,10008.5,15862.2203,5853.7203,1.6097,1.3067,2.8465,1.6089,1.2814,2.8464
140,gifted,1315.5,1479.3075,163.8075,,,,,,
141,basic,10008.5,15721.8192,5713.3192,1.6042,1.2774,2.8466,1.6267,1.2619,2.8984
141,gifted,1315.5,1478.9151,163.4151,,,,,,
142,basic,10008.5,14914.5248,4906.0248,1.5436,1.2528,2.7856,1.5132,1.2233,2.6787
142,gifted,1315.5,1481.3474,165.8474,,,,,,
143,basic,10008.5,16819.5155,6811.0155,1.5329,1.2359,2.7549,1.5488,1.2303,2.7335
143,gifted,1315.5,1477.5862,162.0862,,,,,,
144,basic,10008.5,15625.6192,5617.1192,1.5639,1.2794,2.8155,1.5528,1.2486,2.7633
144,gifted,1315.5,1477.5375,162.0375,,,,,,
145,basic,10008.5,16694.7075,6686.2075,1.5474,1.2529,2.7775,1.5485,1.2413,2.7364
145,gifted,1315.5,1474.3278,158.8278,,,,,,
146,basic,10008.5,14556.9205,4548.4205,1.6254,1.3266,2.8474,1.5922,1.259,2.8185
146,gifted,1315.5,1472.9627,157.4627,,,,,,
147,basic,10008.5,15947.4575,5938.9575,1.6003,1.2893,2.8464,1.5989,1.259,2.8461
147,gifted,1315.5,1477.7697,162.2697,,,,,,
148,basic,10008.5,15274.4448,5265.9448,1.6036,1.3033,2.8462,1.5659,1.2554,2.7855
148,gifted,1315.5,1472.5402,157.0402,,,,,,
149,basic,10008.5,14964.3077,4955.8077,1.5236,1.2413,2.7121,1.4922,1.2184,2.6162
149,gifted,1315.5,1473.6946,158.1946,,,,,,
150,basic,10008.5,15179.1162,5170.6162,1.5908,1.2898,2.846,1.5662,1.2543,2.7857
150,gifted,1315.5,1479.3973,163.8973,,,,,,
151,basic,10008.5,14754.8625,4746.3625,1.5578,1.259,2.8152,1.5326,1.2344,2.7281
151,gifted,1315.5,1476.6566,161.1566,,,,,,
152,basic,10008.5,15872.3659,5863.8659,1.4973,1.223,2.6631,1.4809,1.199,2.5995
152,gifted,1315.5,1479.3363,163.8363,,,,,,
153,basic,10008.5,15099.694,5091.194,1.5993,1.2898,2.8463,1.5808,1.2529,2.8156
153,gifted,1315.5,1481.8053,166.3053,,,,,,
154,basic,10008.5,15047.5306,5039.0306,1.5364,1.2395,2.7555,1.5145,1.2205,2.6684
154,gifted,1315.5,1472.0701,156.5701,,,,,,
155,basic,10008.5,14667.5953,4659.0953,1.524,1.2299,2.7382,1.4995,1.2158,2.6411
155,gifted,1315.5,1475.1006,159.6006,,,,,,
156,basic,10008.5,15415.5736,5407.0736,1.5015,1.2186,2.6845,1.5008,1.2116,2.6571
156,gifted,1315.5,1476.9833,161.4833,,,,,,
157,basic,10008.5,16457.6746,6449.1746,1.5811,1.259,2.846,1.5768,1.2545,2.8094
157,gifted,1315.5,1475.4388,159.9388,,,,,,
158,basic,10008.5,14824.6485,4816.1485,1.5913,1.2936,2.846,1.5536,1.2476,2.7555
158,gifted,1315.5,1479.448,163.948,,,,,,
159,basic,10008.5,15998.6613,5990.1613,1.5356,1.2474,2.7634,1.5352,1.2298,2.7084
159,gifted,1315.5,1476.4254,160.9254,,,,,,
160,basic,10008.5,15304.5073,5296.0073,1.4998,1.2252,2.6631,1.4901,1.2154,2.6258
160,gifted,1315.5,1476.5346,161.0346,,,,,,
161,basic,10008.5,15480.3396,5471.8396,1.5278,1.2473,2.7467,1.5006,1.2209,2.6485
161,gifted,1315.5,1476.7043,161.2043,,,,,,
162,basic,10008.5,16017.2961,6008.7961,1.5184,1.2252,2.7359,1.5166,1.2232,2.6764
162,gifted,1315.5,1477.0702,161.5702,,,,,,
163,basic,10008.5,16014.3,6005.8,1.602,1.2815,2.8465,1.5949,1.2585,2.8459
163,gifted,1315.5,1477.9572,162.4572,,,,,,
164,basic,10008.5,13683.532,3675.032,1.5817,1.259,2.8229,1.5463,1.2295,2.7426
164,gifted,1315.5,1476.3801,160.8801,,,,,,
165,basic,10008.5,15433.3078,5424.8078,1.5446,1.2527,2.7856,1.5154,1.2252,2.6786
165,gifted,1315.5,1479.522,164.022,,,,,,
166,basic,10008.5,15904.5475,5896.0475,1.5678,1.259,2.8157,1.5678,1.2475,2.7857
166,gifted,1315.5,1476.7163,161.2163,,,,,,
167,basic,10008.5,16136.9875,6128.4875,1.6073,1.3034,2.8465,1.6029,1.2657,2.846
167,gifted,1315.5,1481.0779,165.5779,,,,,,
168,basic,10008.5,15057.5112,5049.0112,1.6045,1.3132,2.8465,1.5761,1.259,2.8094
168,gifted,1315.5,1480.2623,164.7623,,,,,,
169,basic,10008.5,16265.4075,6256.9075,1.5244,1.2337,2.7413,1.5107,1.2218,2.6631
169,gifted,1315.5,1477.3706,161.8706,,,,,,
170,basic,10008.5,15341.9463,5333.4463,1.5499,1.2498,2.7853,1.5428,1.2302,2.7364
170,gifted,1315.5,1475.2468,159.7468,,,,,,
171,basic,10008.5,16243.5001,6235.0001,1.5286,1.2484,2.7554,1.5154,1.2252,2.6787
171,gifted,1315.5,1474.5984,159.0984,,,,,,
172,basic,10008.5,16424.4123,6415.9123,1.5368,1.2381,2.7776,1.5415,1.2303,2.7363
172,gifted,1315.5,1473.5531,158.0531,,,,,,
173,basic,10008.5,15915.8385,5907.3385,1.5504,1.2529,2.7875,1.5528,1.2414,2.7477
173,gifted,1315.5,1471.0506,155.5506,,,,,,
