draw,school_id,program,base_eligible,base_riders,scen_eligible,scen_riders,base_dist_mean,scen_dist_mean
1,211,basic,78.223,48.248,78.223,48.248,1.104,1.104
1,212,gifted,206.118,189.016,206.118,189.016,,
1,215,basic,119.397,67.252,119.397,67.252,0.902,0.902
1,218,basic,155.624,92.772,155.624,92.772,0.768,0.768
1,220,basic,87.274,69.411,87.274,69.411,1.385,1.385
1,221,basic,162.282,102.588,162.282,102.588,0.998,0.998
1,222,basic,144.889,82.216,144.889,82.216,2.13,2.13
1,225,basic,89.641,44.139,89.641,44.139,1.222,1.222
1,226,basic,259.864,155.693,259.864,155.693,1.314,1.314
1,229,basic,249.179,197.022,249.179,197.022,1.138,1.138
1,230,basic,97.86,64.518,97.86,64.518,1.043,1.043
1,233,basic,278.504,165.77,278.504,165.77,0.841,0.841
1,234,basic,73.639,58.352,73.639,58.352,1.169,1.169
1,235,basic,77.291,46.607,77.291,46.607,1.213,1.213
1,236,basic,51.104,43.49,51.104,43.49,1.069,1.069
1,239,basic,270.23,155.619,270.23,155.619,1.689,1.689
1,241,basic,385.59,128.03,385.59,128.03,1.912,1.912
1,242,basic,154.38,103.245,154.38,103.245,1.234,1.234
1,243,basic,212.684,108.86,212.684,108.86,0.98,0.98
1,244,basic,36.564,34.025,36.564,34.025,1.157,1.157
1,245,basic,317.46,260.386,317.46,260.386,1.224,1.224
1,246,basic,228.799,115.489,228.799,115.489,1.187,1.187
1,247,basic,366.726,120.038,366.726,120.038,1.614,1.614
1,248,basic,146.458,91.119,146.458,91.119,0.888,0.888
1,249,basic,31.511,23.158,31.511,23.158,0.88,0.88
1,250,basic,89.163,64.528,89.163,64.528,0.967,0.967
1,251,basic,135.561,61.142,135.561,61.142,1.438,1.438
1,252,basic,235.561,156.585,235.561,156.585,1.459,1.459
1,255,basic,87.644,56.789,87.644,56.789,0.833,0.833
1,257,basic,122.355,100.193,122.355,100.193,1.059,1.059
1,259,basic,162.964,117.364,162.964,117.364,1.306,1.306
1,261,basic,170.727,152.098,170.727,152.098,1.108,1.108
1,262,basic,190.237,139.987,190.237,139.987,1.077,1.077
1,264,basic,80.869,34.475,80.869,34.475,0.939,0.939
1,266,basic,104.631,78.677,104.631,78.677,0.906,0.906
1,267,basic,123.438,103.86,123.438,103.86,1.034,1.034
1,268,basic,113.445,107.773,113.445,107.773,1.072,1.072
1,269,basic,102.481,95.707,102.481,95.707,1.011,1.011
1,270,basic,148.274,100.443,148.274,100.443,1.459,1.459
1,272,basic,38.325,36.066,38.325,36.066,1.061,1.061
1,275,basic,95.387,88.653,95.387,88.653,1.176,1.176
1,276,basic,156.052,72.218,156.052,72.218,1.128,1.128
1,277,basic,125.265,79.654,125.265,79.654,1.006,1.006
1,279,basic,102.555,43.494,102.555,43.494,1.011,1.011
1,281,basic,73.139,48.138,73.139,48.138,0.804,0.804
1,282,basic,74.264,54.801,74.264,54.801,0.87,0.87
1,286,basic,179.844,102.894,179.844,102.894,2.025,2.025
1,287,gifted,190.0,174.235,190.0,174.235,,
1,288,basic,177.86,150.048,177.86,150.048,1.386,1.386
1,289,basic,154.198,139.674,154.198,139.674,1.387,1.387
1,291,basic,368.946,254.353,368.946,254.353,2.255,2.255
1,292,basic,565.907,329.595,565.907,329.595,1.53,1.53
1,930,basic,399.388,360.724,399.388,360.724,2.368,2.368
1,935,basic,438.342,310.37,438.342,310.37,1.865,1.865
1,939,basic,219.376,106.371,219.376,106.371,1.756,1.756
1,949,basic,378.781,323.101,378.781,323.101,1.569,1.569
1,955,basic,45.221,42.96,45.221,42.96,2.791,2.791
1,971,gifted,515.641,472.858,515.641,472.858,,
1,972,basic,262.517,194.838,262.517,194.838,1.874,1.874
1,974,basic,87.317,79.104,87.317,79.104,1.212,1.212
1,977,basic,240.607,177.266,240.607,177.266,1.321,1.321
2,11,basic,0.0,0.0,1175.682,571.455,,1.376
2,12,basic,0.0,0.0,854.832,316.431,,2.218
2,13,basic,0.0,0.0,1060.23,597.58,,1.581
2,14,basic,0.0,0.0,1159.998,479.026,,1.504
2,15,basic,0.0,0.0,1378.559,507.533,,1.899
2,17,basic,0.0,0.0,1083.977,483.412,,1.475
2,18,basic,0.0,0.0,904.519,599.78,,1.341
2,19,basic,0.0,0.0,1272.904,556.018,,1.964
2,20,basic,0.0,0.0,1206.547,761.712,,1.746
2,21,basic,0.0,0.0,656.467,414.079,,1.292
2,22,basic,0.0,0.0,755.817,499.174,,1.268
2,23,basic,0.0,0.0,243.675,193.498,,4.667
2,24,basic,0.0,0.0,165.0,104.385,,4.711
2,103,basic,266.544,224.182,266.544,224.182,1.601,1.601
2,104,basic,149.556,53.606,149.556,53.606,2.515,2.515
2,105,basic,458.427,201.416,458.427,201.416,2.218,2.218
2,105,gifted,183.658,168.464,183.658,168.464,,
2,106,basic,441.943,250.034,441.943,250.034,1.764,1.764
2,106,gifted,115.139,105.613,115.139,105.613,,
2,107,basic,515.282,234.946,515.282,234.946,2.433,2.433
2,109,basic,149.717,91.359,149.717,91.359,2.138,2.138
2,110,basic,390.514,188.965,390.514,188.965,2.079,2.079
2,113,basic,390.728,215.163,390.728,215.163,2.37,2.37
2,113,gifted,132.812,121.825,132.812,121.825,,
2,115,basic,145.045,78.788,145.045,78.788,1.736,1.736
2,117,basic,263.192,147.981,263.192,147.981,2.312,2.312
2,117,gifted,89.972,82.529,89.972,82.529,,
2,118,basic,260.965,126.427,260.965,126.427,2.102,2.102
2,130,basic,663.608,368.088,663.608,368.088,1.655,1.655
2,201,basic,73.71,52.277,73.71,52.277,0.967,0.967
2,202,basic,163.672,89.307,163.672,89.307,1.569,1.569
2,203,basic,266.763,190.642,266.763,190.642,1.334,1.334
2,204,basic,177.098,128.33,177.098,128.33,1.466,1.466
2,208,basic,202.232,167.98,202.232,167.98,1.201,1.201
2,209,basic,143.396,53.67,143.396,53.67,0.777,0.777
2,210,basic,193.378,84.734,193.378,84.734,1.417,1.417
2,211,basic,74.154,48.95,74.154,48.95,1.117,1.117
2,212,gifted,206.143,189.089,206.143,189.089,,
2,215,basic,115.45,72.122,115.45,72.122,0.921,0.921
2,218,basic,162.293,106.461,162.293,106.461,0.768,0.768
2,220,basic,86.683,71.452,86.683,71.452,1.371,1.371
2,221,basic,161.823,117.201,161.823,117.201,0.931,0.931
2,222,basic,148.635,88.147,148.635,88.147,2.028,2.028
2,225,basic,84.782,44.775,84.782,44.775,1.218,1.218
