draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
48,basic,10008.5,13431.385,3422.885,1.5628,1.259,2.8114,1.6213,1.3068,2.8623
48,gifted,1315.5,1315.5,0.0,,,,,,
49,basic,10008.5,13671.114,3662.614,1.5985,1.304,2.8461,1.6559,1.3435,2.9291
49,gifted,1315.5,1315.5,0.0,,,,,,
50,basic,10008.5,13224.4078,3215.9078,1.5403,1.2472,2.7775,1.5819,1.2732,2.8094
50,gifted,1315.5,1315.5,0.0,,,,,,
51,basic,10008.5,13578.519,3570.019,1.5336,1.2527,2.7555,1.5854,1.2814,2.813
51,gifted,1315.5,1315.5,0.0,,,,,,
52,basic,10008.5,14242.9182,4234.4182,1.5086,1.2252,2.6795,1.5624,1.2543,2.7555
52,gifted,1315.5,1315.5,0.0,,,,,,
53,basic,10008.5,13288.499,3279.999,1.5283,1.2347,2.7555,1.5894,1.2763,2.8239
53,gifted,1315.5,1315.5,0.0,,,,,,
54,basic,10008.5,13009.2302,3000.7302,1.5699,1.2873,2.8151,1.6239,1.3245,2.8622
54,gifted,1315.5,1315.5,0.0,,,,,,
55,basic,10008.5,14687.8319,4679.3319,1.4918,1.2252,2.6493,1.5449,1.2527,2.7064
55,gifted,1315.5,1315.5,0.0,,,,,,
56,basic,10008.5,13637.8424,3629.3424,1.5667,1.259,2.8159,1.6261,1.304,2.8799
56,gifted,1315.5,1315.5,0.0,,,,,,
57,basic,10008.5,12634.2916,2625.7916,1.5271,1.2473,2.7327,1.5673,1.259,2.7856
57,gifted,1315.5,1315.5,0.0,,,,,,
58,basic,10008.5,14261.7697,4253.2697,1.6016,1.2871,2.8465,1.6723,1.3432,2.9646
58,gifted,1315.5,1315.5,0.0,,,,,,
59,basic,10008.5,13501.9486,3493.4486,1.5032,1.2252,2.6704,1.5589,1.2529,2.7555
59,gifted,1315.5,1315.5,0.0,,,,,,
60,basic,10008.5,15058.2052,5049.7052,1.5671,1.2825,2.8151,1.6366,1.3319,2.8736
60,gifted,1315.5,1315.5,0.0,,,,,,
61,basic,10008.5,13819.6102,3811.1102,1.553,1.259,2.7854,1.5872,1.2873,2.804
61,gifted,1315.5,1315.5,0.0,,,,,,
62,basic,10008.5,13006.0301,2997.5301,1.5779,1.2528,2.8241,1.6352,1.2896,2.8994
62,gifted,1315.5,1315.5,0.0,,,,,,
63,basic,10008.5,13299.9111,3291.4111,1.5095,1.2252,2.6855,1.5565,1.2527,2.7555
63,gifted,1315.5,1315.5,0.0,,,,,,
64,basic,10008.5,12854.1355,2845.6355,1.5842,1.2903,2.8205,1.6361,1.3313,2.8712
64,gifted,1315.5,1315.5,0.0,,,,,,
65,basic,10008.5,12364.6753,2356.1753,1.5134,1.2252,2.7121,1.5525,1.2527,2.7633
65,gifted,1315.5,1315.5,0.0,,,,,,
66,basic,10008.5,13939.5498,3931.0498,1.6042,1.2945,2.8464,1.6624,1.3431,2.9446
66,gifted,1315.5,1315.5,0.0,,,,,,
67,basic,10008.5,14630.4022,4621.9022,1.5182,1.2252,2.7219,1.589,1.259,2.8153
67,gifted,1315.5,1315.5,0.0,,,,,,
68,basic,10008.5,13715.7491,3707.2491,1.5359,1.249,2.7565,1.5937,1.2815,2.8219
68,gifted,1315.5,1315.5,0.0,,,,,,
69,basic,10008.5,12955.8161,2947.3161,1.5625,1.2764,2.7994,1.6224,1.3116,2.8466
69,gifted,1315.5,1315.5,0.0,,,,,,
70,basic,10008.5,12833.751,2825.251,1.5643,1.259,2.795,1.6025,1.2896,2.8428
70,gifted,1315.5,1315.5,0.0,,,,,,
71,basic,10008.5,13026.3055,3017.8055,1.56,1.259,2.7994,1.6081,1.2951,2.8462
71,gifted,1315.5,1315.5,0.0,,,,,,
72,basic,10008.5,13250.5051,3242.0051,1.5672,1.259,2.8156,1.6319,1.3067,2.8932
72,gifted,1315.5,1315.5,0.0,,,,,,
73,basic,10008.5,13040.374,3031.874,1.5421,1.2347,2.7775,1.5873,1.259,2.8156
73,gifted,1315.5,1315.5,0.0,,,,,,
74,basic,10008.5,12791.1462,2782.6462,1.5394,1.2414,2.7788,1.5846,1.259,2.8185
74,gifted,1315.5,1315.5,0.0,,,,,,
75,basic,10008.5,13842.2164,3833.7164,1.6166,1.2898,2.8466,1.6803,1.3434,2.9685
75,gifted,1315.5,1315.5,0.0,,,,,,
76,basic,10008.5,13739.4688,3730.9688,1.5568,1.259,2.7994,1.6131,1.292,2.8465
76,gifted,1315.5,1315.5,0.0,,,,,,
77,basic,10008.5,14073.2593,4064.7593,1.5394,1.2475,2.7775,1.603,1.2869,2.8441
77,gifted,1315.5,1315.5,0.0,,,,,,
78,basic,10008.5,14023.8381,4015.3381,1.5345,1.2398,2.767,1.5817,1.259,2.8075
78,gifted,1315.5,1315.5,0.0,,,,,,
79,basic,10008.5,13536.5167,3528.0167,1.5432,1.2526,2.785,1.5999,1.2863,2.846
79,gifted,1315.5,1315.5,0.0,,,,,,
80,basic,10008.5,12723.0082,2714.5082,1.5495,1.2496,2.7857,1.5878,1.276,2.8158
80,gifted,1315.5,1315.5,0.0,,,,,,
81,basic,10008.5,12780.9059,2772.4059,1.5108,1.2416,2.6858,1.5524,1.259,2.7549
81,gifted,1315.5,1315.5,0.0,,,,,,
82,basic,10008.5,13066.2403,3057.7403,1.5634,1.2529,2.8152,1.615,1.2894,2.8466
82,gifted,1315.5,1315.5,0.0,,,,,,
83,basic,10008.5,13471.0508,3462.5508,1.5192,1.2379,2.7327,1.5868,1.2794,2.8185
83,gifted,1315.5,1315.5,0.0,,,,,,
84,basic,10008.5,12225.9617,2217.4617,1.5389,1.2474,2.7854,1.5909,1.2773,2.846
84,gifted,1315.5,1315.5,0.0,,,,,,
85,basic,10008.5,12962.6806,2954.1806,1.5449,1.259,2.7775,1.5923,1.2869,2.8206
85,gifted,1315.5,1315.5,0.0,,,,,,
86,basic,10008.5,14389.8097,4381.3097,1.5581,1.259,2.8094,1.6249,1.3089,2.8623
86,gifted,1315.5,1315.5,0.0,,,,,,
87,basic,10008.5,13784.7891,3776.2891,1.6324,1.3275,2.8627,1.6804,1.3555,2.9646
87,gifted,1315.5,1315.5,0.0,,,,,,
88,basic,10008.5,13378.1686,3369.6686,1.5664,1.2721,2.8153,1.6254,1.3068,2.8624
88,gifted,1315.5,1315.5,0.0,,,,,,
89,basic,10008.5,13034.373,3025.873,1.5414,1.2475,2.7854,1.589,1.2813,2.8204
89,gifted,1315.5,1315.5,0.0,,,,,,
90,basic,10008.5,13925.6819,3917.1819,1.6154,1.3033,2.8466,1.6921,1.3499,2.9891
90,gifted,1315.5,1315.5,0.0,,,,,,
91,basic,10008.5,13799.8257,3791.3257,1.5112,1.2437,2.686,1.5536,1.259,2.7424
91,gifted,1315.5,1315.5,0.0,,,,,,
92,basic,10008.5,14015.9645,4007.4645,1.551,1.2484,2.7994,1.625,1.2894,2.8774
92,gifted,1315.5,1315.5,0.0,,,,,,
93,basic,10008.5,14028.3094,4019.8094,1.546,1.2475,2.7775,1.5938,1.2814,2.8155
93,gifted,1315.5,1315.5,0.0,,,,,,
94,basic,10008.5,13626.7696,3618.2696,1.5906,1.2628,2.8461,1.6625,1.3283,2.9645
94,gifted,1315.5,1315.5,0.0,,,,,,
95,basic,10008.5,13840.0781,3831.5781,1.5612,1.2639,2.7982,1.6078,1.3025,2.846
95,gifted,1315.5,1315.5,0.0,,,,,,
96,basic,10008.5,14634.058,4625.558,1.5641,1.259,2.8089,1.6338,1.304,2.8849
96,gifted,1315.5,1315.5,0.0,,,,,,
97,basic,10008.5,13897.3682,3888.8682,1.5816,1.2815,2.8225,1.6329,1.3254,2.8772
97,gifted,1315.5,1315.5,0.0,,,,,,
98,basic,10008.5,12592.4255,2583.9255,1.5909,1.3036,2.8421,1.6317,1.3322,2.8645
98,gifted,1315.5,1315.5,0.0,,,,,,
99,basic,10008.5,12304.1388,2295.6388,1.5504,1.259,2.7934,1.5951,1.2872,2.8459
99,gifted,1315.5,1315.5,0.0,,,,,,
100,basic,10008.5,13321.4753,3312.9753,1.5858,1.2658,2.846,1.6404,1.3125,2.903
100,gifted,1315.5,1315.5,0.0,,,,,,
101,basic,10008.5,13417.56,3409.06,1.5155,1.2457,2.7121,1.5641,1.2604,2.7775
101,gifted,1315.5,1315.5,0.0,,,,,,
102,basic,10008.5,12760.7038,2752.2038,1.5639,1.259,2.8155,1.6031,1.2898,2.8462
102,gifted,1315.5,1315.5,0.0,,,,,,
103,basic,10008.5,14417.8827,4409.3827,1.5458,1.2565,2.7775,1.5985,1.2898,2.8157
103,gifted,1315.5,1315.5,0.0,,,,,,
104,basic,10008.5,12832.365,2823.865,1.5551,1.2527,2.7857,1.5997,1.2815,2.842
104,gifted,1315.5,1315.5,0.0,,,,,,
105,basic,10008.5,13112.4716,3103.9716,1.5693,1.2577,2.8154,1.6176,1.2898,2.8466
105,gifted,1315.5,1315.5,0.0,,,,,,
106,basic,10008.5,15407.1695,5398.6695,1.5685,1.2821,2.8153,1.6349,1.3373,2.8773
106,gifted,1315.5,1315.5,0.0,,,,,,
107,basic,10008.5,14348.128,4339.628,1.5639,1.2729,2.7994,1.6221,1.3124,2.8569
107,gifted,1315.5,1315.5,0.0,,,,,,
108,basic,10008.5,13536.8508,3528.3508,1.5791,1.2874,2.8158,1.6331,1.3318,2.8644
108,gifted,1315.5,1315.5,0.0,,,,,,
109,basic,10008.5,13584.4869,3575.9869,1.5927,1.2898,2.84,1.6638,1.3429,2.9446
109,gifted,1315.5,1315.5,0.0,,,,,,
110,basic,10008.5,14339.7261,4331.2261,1.5522,1.259,2.7982,1.6238,1.3068,2.8622
110,gifted,1315.5,1315.5,0.0,,,,,,
111,basic,10008.5,12715.2749,2706.7749,1.5881,1.2803,2.8428,1.6356,1.3119,2.8934
111,gifted,1315.5,1315.5,0.0,,,,,,
112,basic,10008.5,13348.2319,3339.7319,1.6011,1.312,2.8461,1.6547,1.3435,2.9143
112,gifted,1315.5,1315.5,0.0,,,,,,
113,basic,10008.5,12997.6866,2989.1866,1.5527,1.259,2.7858,1.6037,1.2946,2.8462
113,gifted,1315.5,1315.5,0.0,,,,,,
114,basic,10008.5,13736.1636,3727.6636,1.5055,1.2242,2.6874,1.5592,1.2566,2.773
114,gifted,1315.5,1315.5,0.0,,,,,,
115,basic,10008.5,14829.7074,4821.2074,1.5898,1.3025,2.846,1.6684,1.3503,2.9645
115,gifted,1315.5,1315.5,0.0,,,,,,
116,basic,10008.5,13870.601,3862.101,1.5773,1.2793,2.8206,1.6326,1.3132,2.8802
116,gifted,1315.5,1315.5,0.0,,,,,,
117,basic,10008.5,14259.1833,4250.6833,1.517,1.2416,2.7155,1.592,1.2814,2.8185
117,gifted,1315.5,1315.5,0.0,,,,,,
118,basic,10008.5,13614.858,3606.358,1.5618,1.259,2.8146,1.6179,1.3067,2.8617
118,gifted,1315.5,1315.5,0.0,,,,,,
119,basic,10008.5,13638.3035,3629.8035,1.5834,1.259,2.8422,1.6552,1.3132,2.9377
119,gifted,1315.5,1315.5,0.0,,,,,,
120,basic,10008.5,15210.6644,5202.1644,1.5738,1.2701,2.8206,1.6465,1.3312,2.9046
120,gifted,1315.5,1315.5,0.0,,,,,,
121,basic,10008.5,14166.435,4157.935,1.5818,1.3024,2.8165,1.6381,1.3357,2.8798
121,gifted,1315.5,1315.5,0.0,,,,,,
122,basic,10008.5,12282.427,2273.927,1.5876,1.2872,2.8428,1.6572,1.3318,2.9383
122,gifted,1315.5,1315.5,0.0,,,,,,
123,basic,10008.5,14154.4829,4145.9829,1.581,1.2657,2.8322,1.6522,1.3265,2.9086
123,gifted,1315.5,1315.5,0.0,,,,,,
124,basic,10008.5,12893.5011,2885.0011,1.5764,1.2821,2.8205,1.6138,1.3128,2.8464
124,gifted,1315.5,1315.5,0.0,,,,,,
125,basic,10008.5,13036.3334,3027.8334,1.5702,1.259,2.8154,1.6184,1.2949,2.8466
125,gifted,1315.5,1315.5,0.0,,,,,,
126,basic,10008.5,13854.6611,3846.1611,1.6062,1.3031,2.8465,1.6587,1.3434,2.9359
126,gifted,1315.5,1315.5,0.0,,,,,,
127,basic,10008.5,13097.4757,3088.9757,1.5238,1.2414,2.7423,1.5737,1.259,2.8057
127,gifted,1315.5,1315.5,0.0,,,,,,
128,basic,10008.5,13734.6434,3726.1434,1.6342,1.3042,2.8798,1.7149,1.3588,3.0315
128,gifted,1315.5,1315.5,0.0,,,,,,
129,basic,10008.5,13026.6806,3018.1806,1.6039,1.2815,2.8465,1.6528,1.3279,2.9397
129,gifted,1315.5,1315.5,0.0,,,,,,
