draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
181,gifted,1315.5,1315.5,0.0,,,,,,
182,basic,10008.5,10226.5163,218.0163,1.568,1.2604,2.8154,1.6512,1.3768,2.9704
182,gifted,1315.5,1315.5,0.0,,,,,,
183,basic,10008.5,10215.1857,206.6857,1.5531,1.2527,2.7933,1.6414,1.3604,2.9624
183,gifted,1315.5,1315.5,0.0,,,,,,
184,basic,10008.5,10246.6267,238.1267,1.5782,1.259,2.8225,1.6619,1.3728,2.9704
184,gifted,1315.5,1315.5,0.0,,,,,,
185,basic,10008.5,10238.1802,229.6802,1.5421,1.2477,2.7775,1.6294,1.3596,2.9593
185,gifted,1315.5,1315.5,0.0,,,,,,
186,basic,10008.5,10273.6781,265.1781,1.5257,1.2277,2.7384,1.6163,1.3468,2.9323
186,gifted,1315.5,1315.5,0.0,,,,,,
187,basic,10008.5,10253.4418,244.9418,1.5613,1.259,2.8096,1.6457,1.3768,2.9594
187,gifted,1315.5,1315.5,0.0,,,,,,
188,basic,10008.5,10266.435,257.935,1.5563,1.2825,2.7982,1.6443,1.3873,2.9699
188,gifted,1315.5,1315.5,0.0,,,,,,
189,basic,10008.5,10243.4756,234.9756,1.5839,1.2898,2.8421,1.6681,1.3918,2.9704
189,gifted,1315.5,1315.5,0.0,,,,,,
190,basic,10008.5,10251.8532,243.3532,1.5679,1.259,2.8157,1.6517,1.3721,2.9704
190,gifted,1315.5,1315.5,0.0,,,,,,
191,basic,10008.5,10250.9457,242.4457,1.5859,1.2874,2.846,1.6725,1.3919,2.9831
191,gifted,1315.5,1315.5,0.0,,,,,,
192,basic,10008.5,10253.4566,244.9566,1.5591,1.2606,2.7934,1.648,1.3769,2.9624
192,gifted,1315.5,1315.5,0.0,,,,,,
193,basic,10008.5,10269.6273,261.1273,1.5403,1.2474,2.7632,1.6281,1.3595,2.9594
193,gifted,1315.5,1315.5,0.0,,,,,,
194,basic,10008.5,10249.0464,240.5464,1.5385,1.2437,2.7854,1.6277,1.3552,2.9594
194,gifted,1315.5,1315.5,0.0,,,,,,
195,basic,10008.5,10268.3292,259.8292,1.534,1.2527,2.7565,1.6217,1.3597,2.942
195,gifted,1315.5,1315.5,0.0,,,,,,
196,basic,10008.5,10227.06,218.56,1.5632,1.259,2.8119,1.6484,1.372,2.9699
196,gifted,1315.5,1315.5,0.0,,,,,,
197,basic,10008.5,10285.2057,276.7057,1.546,1.2529,2.7855,1.6346,1.3685,2.9593
197,gifted,1315.5,1315.5,0.0,,,,,,
198,basic,10008.5,10239.2764,230.7764,1.5494,1.2475,2.8094,1.6364,1.3596,2.9699
198,gifted,1315.5,1315.5,0.0,,,,,,
199,basic,10008.5,10249.3177,240.8177,1.6069,1.2794,2.8466,1.6922,1.3872,3.0115
199,gifted,1315.5,1315.5,0.0,,,,,,
