draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
52,gifted,1315.5,0.0,-1315.5,,,,,,
53,basic,10008.5,10352.878,344.378,1.5283,1.2347,2.7555,1.5207,1.2252,2.7538
53,gifted,1315.5,0.0,-1315.5,,,,,,
54,basic,10008.5,10316.6296,308.1296,1.5699,1.2873,2.8151,1.5649,1.2748,2.8154
54,gifted,1315.5,0.0,-1315.5,,,,,,
55,basic,10008.5,10353.7561,345.2561,1.4918,1.2252,2.6493,1.4798,1.2225,2.6211
55,gifted,1315.5,0.0,-1315.5,,,,,,
56,basic,10008.5,10352.3276,343.8276,1.5667,1.259,2.8159,1.5574,1.2576,2.8162
56,gifted,1315.5,0.0,-1315.5,,,,,,
57,basic,10008.5,10355.7283,347.2283,1.5271,1.2473,2.7327,1.5156,1.2297,2.7189
57,gifted,1315.5,0.0,-1315.5,,,,,,
58,basic,10008.5,10338.6774,330.1774,1.6016,1.2871,2.8465,1.5915,1.2656,2.8465
58,gifted,1315.5,0.0,-1315.5,,,,,,
59,basic,10008.5,10360.8142,352.3142,1.5032,1.2252,2.6704,1.4932,1.2232,2.663
59,gifted,1315.5,0.0,-1315.5,,,,,,
60,basic,10008.5,10342.5252,334.0252,1.5671,1.2825,2.8151,1.5558,1.259,2.8054
60,gifted,1315.5,0.0,-1315.5,,,,,,
61,basic,10008.5,10407.4836,398.9836,1.553,1.259,2.7854,1.5361,1.2474,2.759
61,gifted,1315.5,0.0,-1315.5,,,,,,
62,basic,10008.5,10339.7887,331.2887,1.5779,1.2528,2.8241,1.5688,1.2474,2.8314
62,gifted,1315.5,0.0,-1315.5,,,,,,
63,basic,10008.5,10347.0419,338.5419,1.5095,1.2252,2.6855,1.4973,1.2223,2.6631
63,gifted,1315.5,0.0,-1315.5,,,,,,
64,basic,10008.5,10317.6788,309.1788,1.5842,1.2903,2.8205,1.5779,1.2814,2.842
64,gifted,1315.5,0.0,-1315.5,,,,,,
65,basic,10008.5,10364.4034,355.9034,1.5134,1.2252,2.7121,1.5002,1.2231,2.6789
65,gifted,1315.5,0.0,-1315.5,,,,,,
66,basic,10008.5,10342.7927,334.2927,1.6042,1.2945,2.8464,1.5935,1.2814,2.8465
66,gifted,1315.5,0.0,-1315.5,,,,,,
67,basic,10008.5,10350.1649,341.6649,1.5182,1.2252,2.7219,1.5078,1.2231,2.7092
67,gifted,1315.5,0.0,-1315.5,,,,,,
68,basic,10008.5,10332.715,324.215,1.5359,1.249,2.7565,1.5247,1.2392,2.7424
68,gifted,1315.5,0.0,-1315.5,,,,,,
69,basic,10008.5,10310.0138,301.5138,1.5625,1.2764,2.7994,1.5579,1.259,2.7994
69,gifted,1315.5,0.0,-1315.5,,,,,,
70,basic,10008.5,10393.8032,385.3032,1.5643,1.259,2.795,1.5486,1.2494,2.7848
70,gifted,1315.5,0.0,-1315.5,,,,,,
71,basic,10008.5,10334.9559,326.4559,1.56,1.259,2.7994,1.548,1.2528,2.7858
71,gifted,1315.5,0.0,-1315.5,,,,,,
72,basic,10008.5,10304.5989,296.0989,1.5672,1.259,2.8156,1.5573,1.2529,2.8156
72,gifted,1315.5,0.0,-1315.5,,,,,,
73,basic,10008.5,10342.8087,334.3087,1.5421,1.2347,2.7775,1.5287,1.2242,2.7493
73,gifted,1315.5,0.0,-1315.5,,,,,,
74,basic,10008.5,10398.3964,389.8964,1.5394,1.2414,2.7788,1.5283,1.2252,2.7633
74,gifted,1315.5,0.0,-1315.5,,,,,,
75,basic,10008.5,10320.8651,312.3651,1.6166,1.2898,2.8466,1.6082,1.2774,2.8547
75,gifted,1315.5,0.0,-1315.5,,,,,,
76,basic,10008.5,10378.1553,369.6553,1.5568,1.259,2.7994,1.547,1.2527,2.7982
76,gifted,1315.5,0.0,-1315.5,,,,,,
77,basic,10008.5,10353.4133,344.9133,1.5394,1.2475,2.7775,1.5286,1.2349,2.7569
77,gifted,1315.5,0.0,-1315.5,,,,,,
78,basic,10008.5,10371.45,362.95,1.5345,1.2398,2.767,1.5216,1.2252,2.7535
78,gifted,1315.5,0.0,-1315.5,,,,,,
79,basic,10008.5,10377.2085,368.7085,1.5432,1.2526,2.785,1.5314,1.2398,2.7775
79,gifted,1315.5,0.0,-1315.5,,,,,,
80,basic,10008.5,10359.3062,350.8062,1.5495,1.2496,2.7857,1.5376,1.2414,2.7854
80,gifted,1315.5,0.0,-1315.5,,,,,,
81,basic,10008.5,10356.0041,347.5041,1.5108,1.2416,2.6858,1.4994,1.2252,2.6729
81,gifted,1315.5,0.0,-1315.5,,,,,,
82,basic,10008.5,10361.3877,352.8877,1.5634,1.2529,2.8152,1.5514,1.2473,2.8037
82,gifted,1315.5,0.0,-1315.5,,,,,,
83,basic,10008.5,10309.3013,300.8013,1.5192,1.2379,2.7327,1.5096,1.2252,2.7189
83,gifted,1315.5,0.0,-1315.5,,,,,,
84,basic,10008.5,10326.2177,317.7177,1.5389,1.2474,2.7854,1.5313,1.2395,2.7741
84,gifted,1315.5,0.0,-1315.5,,,,,,
85,basic,10008.5,10342.7678,334.2678,1.5449,1.259,2.7775,1.5312,1.2476,2.7548
85,gifted,1315.5,0.0,-1315.5,,,,,,
86,basic,10008.5,10366.6118,358.1118,1.5581,1.259,2.8094,1.5458,1.2491,2.7875
86,gifted,1315.5,0.0,-1315.5,,,,,,
87,basic,10008.5,10367.1103,358.6103,1.6324,1.3275,2.8627,1.6193,1.2964,2.8626
87,gifted,1315.5,0.0,-1315.5,,,,,,
88,basic,10008.5,10344.2311,335.7311,1.5664,1.2721,2.8153,1.5583,1.259,2.8153
88,gifted,1315.5,0.0,-1315.5,,,,,,
89,basic,10008.5,10382.5118,374.0118,1.5414,1.2475,2.7854,1.5291,1.2342,2.7633
89,gifted,1315.5,0.0,-1315.5,,,,,,
90,basic,10008.5,10327.7606,319.2606,1.6154,1.3033,2.8466,1.6081,1.2872,2.8622
90,gifted,1315.5,0.0,-1315.5,,,,,,
91,basic,10008.5,10390.8683,382.3683,1.5112,1.2437,2.686,1.4976,1.2252,2.666
91,gifted,1315.5,0.0,-1315.5,,,,,,
92,basic,10008.5,10334.2913,325.7913,1.551,1.2484,2.7994,1.5439,1.2434,2.7982
92,gifted,1315.5,0.0,-1315.5,,,,,,
93,basic,10008.5,10387.9326,379.4326,1.546,1.2475,2.7775,1.5315,1.2277,2.7555
93,gifted,1315.5,0.0,-1315.5,,,,,,
94,basic,10008.5,10316.1193,307.6193,1.5906,1.2628,2.8461,1.5813,1.259,2.8461
94,gifted,1315.5,0.0,-1315.5,,,,,,
95,basic,10008.5,10355.3401,346.8401,1.5612,1.2639,2.7982,1.5515,1.2582,2.7858
95,gifted,1315.5,0.0,-1315.5,,,,,,
96,basic,10008.5,10350.2636,341.7636,1.5641,1.259,2.8089,1.5522,1.2527,2.7875
96,gifted,1315.5,0.0,-1315.5,,,,,,
97,basic,10008.5,10338.1964,329.6964,1.5816,1.2815,2.8225,1.5717,1.2591,2.8249
97,gifted,1315.5,0.0,-1315.5,,,,,,
98,basic,10008.5,10371.5495,363.0495,1.5909,1.3036,2.8421,1.5758,1.2814,2.8248
98,gifted,1315.5,0.0,-1315.5,,,,,,
99,basic,10008.5,10338.1816,329.6816,1.5504,1.259,2.7934,1.5424,1.2527,2.7857
99,gifted,1315.5,0.0,-1315.5,,,,,,
100,basic,10008.5,10360.1083,351.6083,1.5858,1.2658,2.846,1.5745,1.259,2.8459
100,gifted,1315.5,0.0,-1315.5,,,,,,
101,basic,10008.5,10358.9249,350.4249,1.5155,1.2457,2.7121,1.5041,1.2277,2.6828
101,gifted,1315.5,0.0,-1315.5,,,,,,
102,basic,10008.5,10379.668,371.168,1.5639,1.259,2.8155,1.5511,1.2529,2.8153
102,gifted,1315.5,0.0,-1315.5,,,,,,
103,basic,10008.5,10358.0098,349.5098,1.5458,1.2565,2.7775,1.5347,1.2473,2.7604
103,gifted,1315.5,0.0,-1315.5,,,,,,
104,basic,10008.5,10310.1876,301.6876,1.5551,1.2527,2.7857,1.5448,1.2455,2.7849
104,gifted,1315.5,0.0,-1315.5,,,,,,
105,basic,10008.5,10364.561,356.061,1.5693,1.2577,2.8154,1.5564,1.2475,2.8104
105,gifted,1315.5,0.0,-1315.5,,,,,,
106,basic,10008.5,10366.9347,358.4347,1.5685,1.2821,2.8153,1.5579,1.259,2.8153
106,gifted,1315.5,0.0,-1315.5,,,,,,
107,basic,10008.5,10381.8303,373.3303,1.5639,1.2729,2.7994,1.5525,1.2585,2.7858
107,gifted,1315.5,0.0,-1315.5,,,,,,
108,basic,10008.5,10347.4228,338.9228,1.5791,1.2874,2.8158,1.5673,1.262,2.8158
108,gifted,1315.5,0.0,-1315.5,,,,,,
109,basic,10008.5,10308.6529,300.1529,1.5927,1.2898,2.84,1.5845,1.2773,2.8428
109,gifted,1315.5,0.0,-1315.5,,,,,,
110,basic,10008.5,10323.461,314.961,1.5522,1.259,2.7982,1.5451,1.2527,2.7858
110,gifted,1315.5,0.0,-1315.5,,,,,,
111,basic,10008.5,10334.9262,326.4262,1.5881,1.2803,2.8428,1.5776,1.259,2.8428
111,gifted,1315.5,0.0,-1315.5,,,,,,
112,basic,10008.5,10305.4216,296.9216,1.6011,1.312,2.8461,1.5919,1.2962,2.8462
112,gifted,1315.5,0.0,-1315.5,,,,,,
113,basic,10008.5,10338.9883,330.4883,1.5527,1.259,2.7858,1.5413,1.2528,2.7817
113,gifted,1315.5,0.0,-1315.5,,,,,,
114,basic,10008.5,10373.3575,364.8575,1.5055,1.2242,2.6874,1.4945,1.223,2.6788
114,gifted,1315.5,0.0,-1315.5,,,,,,
115,basic,10008.5,10335.2764,326.7764,1.5898,1.3025,2.846,1.5784,1.2819,2.846
115,gifted,1315.5,0.0,-1315.5,,,,,,
116,basic,10008.5,10382.0271,373.5271,1.5773,1.2793,2.8206,1.5656,1.259,2.8199
116,gifted,1315.5,0.0,-1315.5,,,,,,
117,basic,10008.5,10302.2811,293.7811,1.517,1.2416,2.7155,1.5078,1.2297,2.7092
117,gifted,1315.5,0.0,-1315.5,,,,,,
118,basic,10008.5,10363.9298,355.4298,1.5618,1.259,2.8146,1.5515,1.2527,2.8089
118,gifted,1315.5,0.0,-1315.5,,,,,,
119,basic,10008.5,10297.1184,288.6184,1.5834,1.259,2.8422,1.5764,1.259,2.8457
119,gifted,1315.5,0.0,-1315.5,,,,,,
120,basic,10008.5,10379.9972,371.4972,1.5738,1.2701,2.8206,1.5614,1.2585,2.8205
120,gifted,1315.5,0.0,-1315.5,,,,,,
121,basic,10008.5,10351.4356,342.9356,1.5818,1.3024,2.8165,1.5664,1.277,2.8154
121,gifted,1315.5,0.0,-1315.5,,,,,,
122,basic,10008.5,10298.7738,290.2738,1.5876,1.2872,2.8428,1.5863,1.2815,2.8461
122,gifted,1315.5,0.0,-1315.5,,,,,,
123,basic,10008.5,10318.3756,309.8756,1.581,1.2657,2.8322,1.5693,1.2585,2.8206
123,gifted,1315.5,0.0,-1315.5,,,,,,
124,basic,10008.5,10392.3044,383.8044,1.5764,1.2821,2.8205,1.5589,1.259,2.8155
124,gifted,1315.5,0.0,-1315.5,,,,,,
125,basic,10008.5,10341.235,332.735,1.5702,1.259,2.8154,1.5577,1.2529,2.8038
125,gifted,1315.5,0.0,-1315.5,,,,,,
126,basic,10008.5,10371.6926,363.1926,1.6062,1.3031,2.8465,1.5942,1.2819,2.8465
126,gifted,1315.5,0.0,-1315.5,,,,,,
127,basic,10008.5,10365.1005,356.6005,1.5238,1.2414,2.7423,1.5149,1.2252,2.7367
127,gifted,1315.5,0.0,-1315.5,,,,,,
128,basic,10008.5,10291.6389,283.1389,1.6342,1.3042,2.8798,1.6248,1.2898,2.8799
128,gifted,1315.5,0.0,-1315.5,,,,,,
129,basic,10008.5,10351.992,343.492,1.6039,1.2815,2.8465,1.594,1.259,2.8466
129,gifted,1315.5,0.0,-1315.5,,,,,,
130,basic,10008.5,10345.435,336.935,1.6082,1.3068,2.8465,1.5943,1.2896,2.8464
130,gifted,1315.5,0.0,-1315.5,,,,,,
131,basic,10008.5,10334.4488,325.9488,1.5741,1.259,2.8185,1.5607,1.2529,2.8155
131,gifted,1315.5,0.0,-1315.5,,,,,,
132,basic,10008.5,10312.0819,303.5819,1.5164,1.2395,2.7003,1.5094,1.2271,2.6982
132,gifted,1315.5,0.0,-1315.5,,,,,,
133,basic,10008.5,10367.9671,359.4671,1.5149,1.2348,2.6981,1.5031,1.2241,2.6789
